t_ms,ax,ay,az,gx,gy,gz,yaw,pitch,roll
17032.0,0.3198,-0.9555,0.0078,6.5498,-8.2387,24.5988,278.98,-17.96,-81.52
17046.0,0.312,-0.9594,0.0195,7.3151,-7.1257,24.3901,279.06,-17.94,-81.54
17060.0,0.3159,-0.9555,0.0156,7.5238,-6.6387,24.5988,279.14,-17.91,-81.56
17074.0,0.3276,-0.9477,0.0156,7.5933,-6.0822,24.7379,279.22,-17.89,-81.58
17088.0,0.3276,-0.9477,0.0156,7.1759,-5.317,23.764,279.31,-17.87,-81.6
17102.0,0.3276,-0.9477,0.0078,7.0368,-5.5953,23.138,279.39,-17.85,-81.63
17116.0,0.3198,-0.9594,0.0117,6.8977,-5.7344,22.8597,279.47,-17.83,-81.65
17130.0,0.3159,-0.9555,0.0078,7.0368,-5.7344,23.3466,279.55,-17.81,-81.67
17144.0,0.3198,-0.9516,0.0,6.9672,-5.7344,23.9032,279.63,-17.79,-81.69
17158.0,0.3159,-0.9516,0.0,7.2455,-5.7344,24.3901,279.7,-17.77,-81.72
17172.0,0.3198,-0.9516,0.0039,7.5238,-6.2214,24.0423,279.78,-17.75,-81.74
17186.0,0.3237,-0.9555,0.0078,7.8716,-7.0561,23.3466,279.86,-17.73,-81.76
17200.0,0.3237,-0.9633,0.0195,7.6629,-6.4996,23.6249,279.94,-17.7,-81.78
17214.0,0.312,-0.9516,0.0156,7.6629,-5.4561,23.9727,280.02,-17.68,-81.8
17228.0,0.312,-0.9555,0.0195,7.9411,-4.4822,23.9032,280.1,-17.66,-81.82
17242.0,0.3159,-0.9555,0.0195,8.0107,-4.0648,23.5553,280.18,-17.64,-81.84
17256.0,0.3198,-0.9477,0.0117,7.9411,-3.0214,23.0684,280.26,-17.62,-81.86
17270.0,0.3276,-0.9555,0.0234,7.6629,-2.3257,22.8597,280.34,-17.6,-81.88
17284.0,0.3276,-0.9633,0.0273,7.1064,-1.8387,23.6945,280.42,-17.58,-81.89
17298.0,0.3237,-0.9594,0.0117,6.1325,-1.9779,23.9032,280.49,-17.56,-81.91
17312.0,0.3276,-0.9594,0.0117,6.0629,-2.9518,24.0423,280.57,-17.54,-81.94
17326.0,0.3276,-0.9633,0.0078,6.202,-5.0387,25.0858,280.65,-17.52,-81.96
17340.0,0.3198,-0.9672,0.0,6.4803,-5.5257,25.6423,280.73,-17.5,-81.98
17354.0,0.312,-0.9555,0.0039,7.1759,-5.8735,25.2249,280.81,-17.48,-82.0
17368.0,0.3159,-0.9594,0.0156,8.5672,-7.0561,24.6684,280.88,-17.45,-82.02
17382.0,0.3198,-0.9594,0.0117,8.5672,-6.4301,24.5988,280.96,-17.43,-82.04
17396.0,0.3198,-0.9516,0.0078,8.6368,-4.204,24.5988,281.04,-17.41,-82.06
17410.0,0.3198,-0.9516,0.0156,8.289,-3.7866,24.251,281.12,-17.39,-82.08
17424.0,0.3276,-0.9516,0.0156,7.5933,-3.0909,24.6684,281.19,-17.38,-82.1
17438.0,0.3276,-0.9516,0.0039,7.1064,-2.4648,24.5293,281.27,-17.36,-82.12
17452.0,0.3198,-0.9555,0.0039,7.0368,-2.5344,24.6684,281.35,-17.34,-82.14
17466.0,0.3081,-0.9516,-0.0039,7.2455,-4.0648,25.5032,281.42,-17.32,-82.16
17480.0,0.312,-0.9477,0.0,7.5933,-5.5953,25.4336,281.5,-17.3,-82.19
17494.0,0.312,-0.9477,0.0117,7.9411,-6.8474,25.1553,281.58,-17.28,-82.2
17508.0,0.3198,-0.9516,0.0195,7.8716,-7.1257,25.2945,281.65,-17.26,-82.22
17522.0,0.3237,-0.9477,0.0117,7.4542,-5.3866,25.364,281.73,-17.24,-82.24
17536.0,0.3198,-0.9477,0.0039,6.4803,-1.0735,24.9466,281.81,-17.22,-82.26
17550.0,0.3237,-0.9594,0.0,5.8542,-0.5866,25.0162,281.88,-17.2,-82.28
17564.0,0.3159,-0.9594,-0.0078,5.3672,-1.1431,25.2249,281.96,-17.18,-82.31
17578.0,0.3198,-0.9594,-0.0078,5.5759,-4.1344,25.2249,282.03,-17.16,-82.33
17592.0,0.3081,-0.9516,-0.0078,5.8542,-5.317,25.0858,282.11,-17.14,-82.35
17606.0,0.3081,-0.9477,0.0,6.5498,-6.8474,24.3901,282.18,-17.12,-82.38
17620.0,0.312,-0.9477,0.0117,6.8977,-7.7518,23.9032,282.26,-17.1,-82.39
17634.0,0.312,-0.9516,0.0117,6.8977,-8.7953,23.9032,282.34,-17.08,-82.41
17648.0,0.312,-0.9633,0.0156,7.0368,-9.004,24.3206,282.41,-17.06,-82.43
17662.0,0.312,-0.9555,0.0195,7.1064,-8.5866,24.6684,282.49,-17.04,-82.45
17676.0,0.3159,-0.9594,0.0234,6.202,-6.0822,24.6684,282.56,-17.02,-82.46
17690.0,0.3081,-0.9594,0.0195,5.8542,-5.0387,24.6684,282.64,-17.0,-82.48
17704.0,0.312,-0.9594,0.0078,5.6455,-4.6214,23.9032,282.71,-16.98,-82.5
17718.0,0.3081,-0.9555,0.0195,5.7846,-4.8996,23.9727,282.79,-16.96,-82.51
17732.0,0.312,-0.9633,0.0117,6.202,-5.0387,24.251,282.86,-16.94,-82.53
17746.0,0.3159,-0.9633,0.0117,7.1759,-5.3866,24.6684,282.94,-16.92,-82.55
17760.0,0.3042,-0.9516,0.0156,7.5238,-6.0127,24.4597,283.01,-16.9,-82.57
17774.0,0.312,-0.9594,0.0117,7.7325,-7.9605,23.6249,283.09,-16.88,-82.58
17788.0,0.3198,-0.9672,0.0234,7.5238,-7.8909,24.251,283.16,-16.86,-82.6
17802.0,0.312,-0.9633,0.0156,7.0368,-6.9866,25.1553,283.24,-16.84,-82.62
17816.0,0.312,-0.9594,0.0078,7.1064,-6.2909,25.364,283.31,-16.82,-82.63
17830.0,0.3081,-0.9633,0.0078,7.3846,-6.2214,24.8075,283.39,-16.8,-82.65
17844.0,0.3081,-0.9555,0.0117,7.802,-6.4301,24.1814,283.46,-16.78,-82.67
17858.0,0.3198,-0.9438,0.0156,7.8716,-6.0822,23.8336,283.53,-16.76,-82.69
17872.0,0.3237,-0.9477,0.0195,7.5238,-5.317,23.4858,283.61,-16.75,-82.7
17886.0,0.3159,-0.9516,0.0117,6.8977,-4.8996,23.138,283.68,-16.73,-82.72
17900.0,0.3159,-0.9516,0.0078,6.9672,-5.7344,23.5553,283.75,-16.71,-82.74
17914.0,0.312,-0.9555,0.0039,7.1759,-7.5431,24.251,283.83,-16.7,-82.76
17928.0,0.3159,-0.9594,0.0117,7.5933,-8.1692,24.8771,283.9,-16.68,-82.77
17942.0,0.3237,-0.9594,0.0117,7.5238,-7.8909,25.2249,283.98,-16.66,-82.79
17956.0,0.312,-0.9516,0.0117,7.1759,-5.8735,24.8771,284.05,-16.64,-82.81
17970.0,0.312,-0.9555,0.0078,7.3846,-6.0127,23.764,284.12,-16.63,-82.82
17984.0,0.3198,-0.9594,0.0078,7.5933,-6.917,22.8597,284.19,-16.61,-82.84
17998.0,0.3159,-0.9633,0.0039,7.7325,-6.917,23.138,284.27,-16.59,-82.86
18012.0,0.3159,-0.9633,0.0117,7.7325,-6.917,23.3466,284.34,-16.58,-82.88
18026.0,0.3159,-0.9555,0.0156,7.7325,-6.4996,24.3901,284.41,-16.56,-82.89
18040.0,0.3198,-0.9477,0.0117,7.5933,-6.2214,24.5988,284.49,-16.54,-82.91
18054.0,0.3159,-0.9477,0.0156,7.5238,-6.2909,23.4858,284.56,-16.53,-82.92
18068.0,0.3159,-0.9516,0.0117,7.2455,-6.4996,22.9988,284.63,-16.51,-82.94
18082.0,0.3198,-0.9594,0.0156,6.9672,-6.9866,22.9988,284.7,-16.5,-82.95
18096.0,0.312,-0.9594,0.0156,6.689,-6.9866,24.251,284.77,-16.48,-82.97
18110.0,0.3081,-0.9555,0.0117,6.689,-6.7779,24.4597,284.85,-16.46,-82.99
18124.0,0.3081,-0.9516,0.0078,6.9672,-6.4301,24.1814,284.92,-16.44,-83.0
18138.0,0.3081,-0.9555,0.0117,7.1064,-6.3605,24.1119,284.99,-16.43,-83.02
18152.0,0.3042,-0.9516,0.0117,7.3846,-6.3605,24.3206,285.06,-16.41,-83.03
18166.0,0.3081,-0.9516,0.0117,7.3846,-6.1518,24.0423,285.13,-16.39,-83.05
18180.0,0.3198,-0.9516,0.0039,6.8281,-5.5257,23.6249,285.2,-16.38,-83.07
18194.0,0.3159,-0.9633,0.0078,6.4803,-5.0387,23.6945,285.27,-16.36,-83.08
18208.0,0.312,-0.9516,-0.0039,6.6194,-5.317,24.3206,285.34,-16.34,-83.1
18222.0,0.312,-0.9555,0.0,6.9672,-5.9431,24.3206,285.41,-16.33,-83.12
18236.0,0.3081,-0.9516,0.0,7.9411,-8.2387,23.4162,285.48,-16.31,-83.14
18255.0,0.3237,-0.9555,0.0195,7.7325,-8.4474,23.764,285.58,-16.29,-83.16
18269.0,0.3237,-0.9516,0.0234,7.2455,-7.4735,24.0423,285.65,-16.28,-83.17
18283.0,0.3315,-0.9555,0.0195,6.7585,-6.7779,23.8336,285.72,-16.27,-83.18
18297.0,0.3159,-0.9594,0.0117,6.689,-7.0561,23.6945,285.79,-16.26,-83.2
18311.0,0.3081,-0.9555,0.0078,7.1759,-7.4735,23.6249,285.86,-16.24,-83.22
18325.0,0.3042,-0.9633,0.0156,7.6629,-8.2387,24.0423,285.93,-16.22,-83.23
18339.0,0.3198,-0.9633,0.0273,7.5933,-7.6127,24.4597,286.01,-16.21,-83.24
18353.0,0.3237,-0.9594,0.0234,7.3151,-5.0387,25.0162,286.08,-16.19,-83.25
18367.0,0.3198,-0.9555,0.0195,7.3151,-4.204,24.7379,286.14,-16.18,-83.26
18381.0,0.3198,-0.9594,0.0078,7.5238,-3.6474,24.3901,286.21,-16.16,-83.28
18395.0,0.3042,-0.9555,0.0117,8.3585,-4.1344,23.5553,286.28,-16.15,-83.29
18409.0,0.3042,-0.9633,0.0117,8.6368,-4.204,23.4858,286.35,-16.13,-83.31
18423.0,0.3081,-0.9672,0.0195,8.8455,-3.9953,24.0423,286.42,-16.11,-83.32
18437.0,0.3081,-0.9594,0.0156,8.3585,-3.5779,24.8771,286.49,-16.1,-83.33
18451.0,0.3276,-0.9555,0.0195,7.4542,-3.6474,25.0858,286.56,-16.08,-83.35
18465.0,0.3198,-0.9594,0.0156,5.9238,-4.2735,24.7379,286.63,-16.07,-83.36
18479.0,0.312,-0.9594,0.0195,6.1325,-5.4561,24.251,286.69,-16.06,-83.37
18493.0,0.3081,-0.9672,0.0195,6.5498,-6.3605,24.1119,286.76,-16.04,-83.39
18507.0,0.3003,-0.9633,0.0156,7.7325,-6.2909,24.1814,286.83,-16.02,-83.4
18521.0,0.3081,-0.9594,0.0156,8.0803,-5.9431,24.6684,286.9,-16.01,-83.41
18535.0,0.3081,-0.9516,0.0195,8.3585,-6.3605,24.5988,286.97,-15.99,-83.42
18549.0,0.3159,-0.9594,0.0195,8.5672,-7.1953,24.5293,287.04,-15.98,-83.44
18563.0,0.3159,-0.9555,0.0273,8.9151,-7.8214,25.1553,287.11,-15.96,-83.45
18577.0,0.3042,-0.9477,0.0195,8.8455,-7.1953,25.2945,287.17,-15.95,-83.46
18591.0,0.3081,-0.9477,0.0195,8.5672,-6.2214,25.0858,287.24,-15.93,-83.47
18605.0,0.3081,-0.9516,0.0156,7.802,-4.2735,24.1814,287.31,-15.92,-83.48
18619.0,0.3081,-0.9633,0.0117,7.802,-4.5518,23.9727,287.38,-15.9,-83.5
18633.0,0.312,-0.9633,0.0156,8.7759,-6.2214,24.7379,287.44,-15.89,-83.51
18647.0,0.3042,-0.9672,0.0156,9.1933,-6.917,25.2249,287.51,-15.87,-83.52
18661.0,0.3081,-0.9594,0.0195,9.5411,-6.9866,25.364,287.58,-15.86,-83.53
18675.0,0.3159,-0.9477,0.0156,9.6107,-4.6909,25.1553,287.65,-15.84,-83.54
18689.0,0.3159,-0.9438,0.0156,9.0542,-3.4387,24.5988,287.71,-15.83,-83.56
18703.0,0.3198,-0.9477,0.0156,8.2194,-3.3692,23.4162,287.78,-15.82,-83.57
18717.0,0.312,-0.9516,0.0156,8.0803,-4.2735,23.138,287.84,-15.81,-83.58
18731.0,0.3198,-0.9516,0.0234,7.8716,-5.6648,23.5553,287.91,-15.8,-83.59
18745.0,0.3042,-0.9555,0.0117,8.3585,-6.7083,25.0162,287.98,-15.78,-83.6
18759.0,0.312,-0.9594,0.0195,8.7759,-6.4996,25.5032,288.04,-15.77,-83.61
18773.0,0.3315,-0.9477,0.0234,8.4281,-4.9692,26.5466,288.11,-15.76,-83.62
18787.0,0.3276,-0.9477,0.0195,7.6629,-3.9953,26.8249,288.18,-15.75,-83.64
18801.0,0.3081,-0.9477,0.0117,7.1759,-3.8561,26.3379,288.24,-15.74,-83.65
18815.0,0.3042,-0.9516,0.0117,7.6629,-5.9431,24.4597,288.31,-15.73,-83.66
18829.0,0.3003,-0.9555,0.0234,8.4281,-6.4301,23.764,288.37,-15.71,-83.67
18843.0,0.3042,-0.9672,0.0195,9.5411,-6.7083,23.9727,288.44,-15.7,-83.68
18857.0,0.3159,-0.9633,0.0195,9.8194,-7.0561,24.3901,288.51,-15.68,-83.69
18871.0,0.3276,-0.9516,0.0351,9.889,-6.5692,25.0162,288.57,-15.67,-83.7
18885.0,0.3159,-0.9516,0.0273,9.6107,-4.8996,24.8075,288.64,-15.66,-83.71
18899.0,0.312,-0.9633,0.0312,9.6803,-4.5518,24.4597,288.7,-15.65,-83.71
18913.0,0.3081,-0.9555,0.0312,10.2368,-4.8996,23.764,288.77,-15.64,-83.72
18927.0,0.312,-0.9555,0.0624,10.0977,-5.0387,23.4858,288.83,-15.62,-83.72
18941.0,0.312,-0.9594,0.0585,8.9846,-3.9953,24.1119,288.9,-15.61,-83.72
18955.0,0.312,-0.9594,0.0546,7.802,-1.6301,25.7119,288.96,-15.6,-83.72
18969.0,0.3042,-0.9633,0.039,7.802,-1.2822,25.7814,289.03,-15.58,-83.73
18983.0,0.2925,-0.9594,0.0312,8.9846,-3.0909,25.1553,289.09,-15.57,-83.73
18997.0,0.2964,-0.9672,0.039,9.6803,-4.1344,24.4597,289.16,-15.55,-83.74
19011.0,0.3003,-0.9672,0.0507,10.3064,-4.0648,24.251,289.22,-15.53,-83.74
19025.0,0.2964,-0.9672,0.0468,10.0281,-2.6735,24.6684,289.29,-15.52,-83.74
19039.0,0.3003,-0.9633,0.0507,10.0281,-2.3953,24.7379,289.35,-15.5,-83.74
19053.0,0.3042,-0.9594,0.0507,9.6107,-2.5344,24.8075,289.41,-15.49,-83.74
19067.0,0.2925,-0.9555,0.0546,9.3325,-2.5344,23.9727,289.48,-15.47,-83.74
19081.0,0.2964,-0.9633,0.0585,9.1933,-3.2301,23.138,289.54,-15.45,-83.74
19095.0,0.3042,-0.9672,0.0624,10.4455,-4.3431,23.4162,289.6,-15.44,-83.74
19109.0,0.2964,-0.9672,0.0702,11.2107,-3.6474,24.251,289.67,-15.42,-83.74
19123.0,0.2886,-0.9594,0.0702,11.3498,-2.0474,25.364,289.73,-15.4,-83.73
19137.0,0.2886,-0.9594,0.0624,11.2107,-2.117,24.7379,289.79,-15.38,-83.73
19151.0,0.2886,-0.9672,0.0546,11.489,-2.8822,23.764,289.86,-15.37,-83.73
19165.0,0.2808,-0.9594,0.0546,12.602,-6.917,21.8858,289.92,-15.35,-83.73
19179.0,0.2925,-0.9594,0.0546,13.4368,-9.004,20.9814,289.99,-15.33,-83.73
19193.0,0.3081,-0.9555,0.0663,14.9672,-9.6996,20.0771,290.05,-15.32,-83.73
19207.0,0.3159,-0.9633,0.0858,15.1759,-8.7257,19.7293,290.11,-15.31,-83.72
19221.0,0.3042,-0.9789,0.0936,15.1759,-7.4735,20.564,290.18,-15.3,-83.7
19235.0,0.2925,-0.9633,0.0897,15.1759,-8.1692,21.538,290.24,-15.28,-83.69
19249.0,0.273,-0.9594,0.1014,14.689,-9.8387,21.3293,290.31,-15.26,-83.68
19263.0,0.2964,-0.9555,0.1131,13.3672,-12.0648,19.938,290.37,-15.25,-83.66
19277.0,0.2925,-0.9633,0.117,12.9498,-10.9518,20.2858,290.44,-15.23,-83.64
19291.0,0.3159,-0.9789,0.1404,13.0194,-9.2822,22.5119,290.5,-15.22,-83.61
19305.0,0.312,-0.9867,0.1287,13.9933,-3.2996,24.6684,290.56,-15.2,-83.59
19319.0,0.3276,-0.9711,0.0975,14.9672,-1.5605,26.8249,290.63,-15.2,-83.57
19333.0,0.3237,-0.9711,0.0819,16.1498,0.1786,29.538,290.69,-15.19,-83.57
19347.0,0.3081,-0.9672,0.0507,17.1238,-1.2822,29.538,290.75,-15.18,-83.57
19361.0,0.312,-0.975,0.0585,18.4455,-3.3692,28.564,290.81,-15.16,-83.57
19375.0,0.312,-0.975,0.0585,19.6977,-4.9692,28.9119,290.87,-15.15,-83.56
19389.0,0.3237,-0.9633,0.078,19.489,-5.804,29.9553,290.93,-15.14,-83.56
19403.0,0.3276,-0.9594,0.078,18.6542,-6.8474,31.0684,291.0,-15.14,-83.55
19417.0,0.3081,-0.9477,0.0663,18.5846,-6.5692,30.7901,291.06,-15.13,-83.55
19431.0,0.3042,-0.9555,0.0741,18.7933,-6.1518,30.0945,291.12,-15.12,-83.54
19445.0,0.2964,-0.9555,0.0858,17.6803,-3.1605,30.9988,291.18,-15.1,-83.53
19459.0,0.2925,-0.9438,0.0936,16.4977,-1.1431,31.6249,291.24,-15.09,-83.52
19473.0,0.2925,-0.9399,0.0741,14.6194,2.1265,30.4423,291.3,-15.07,-83.51
19487.0,0.2886,-0.9438,0.0624,14.7585,1.9873,28.7032,291.36,-15.06,-83.51
19501.0,0.2808,-0.9438,0.0585,15.5933,1.4308,25.9206,291.42,-15.04,-83.51
19515.0,0.3003,-0.9594,0.078,17.1238,0.0395,26.1988,291.48,-15.03,-83.5
19529.0,0.2964,-0.9555,0.0897,16.7064,0.9439,27.6597,291.54,-15.01,-83.49
19543.0,0.2808,-0.9399,0.0819,15.802,1.1526,28.9814,291.6,-15.0,-83.48
19557.0,0.2847,-0.9321,0.078,15.802,-0.517,27.7293,291.66,-14.98,-83.47
19571.0,0.2886,-0.936,0.0975,15.6629,-2.2561,25.851,291.72,-14.97,-83.46
19585.0,0.2964,-0.936,0.0936,14.6194,-2.8127,25.9206,291.78,-14.96,-83.45
19599.0,0.2847,-0.9282,0.1014,13.5759,-3.9953,26.2684,291.84,-14.95,-83.43
19613.0,0.2808,-0.9243,0.1131,12.1151,-8.2387,24.5988,291.9,-14.93,-83.42
19627.0,0.3003,-0.936,0.117,11.9064,-8.517,23.0684,291.96,-14.92,-83.4
19641.0,0.312,-0.9321,0.1092,11.0716,-3.8561,23.2771,292.02,-14.92,-83.38
19655.0,0.2925,-0.9321,0.0819,8.5672,-3.3692,22.0945,292.08,-14.91,-83.38
19669.0,0.2652,-0.9282,0.0507,7.6629,-4.1344,20.0771,292.14,-14.89,-83.38
19683.0,0.2574,-0.9282,0.0429,7.4542,-9.1431,14.164,292.2,-14.88,-83.39
19697.0,0.2418,-0.9282,0.0312,7.2455,-12.4822,10.7553,292.25,-14.86,-83.4
19711.0,0.2535,-0.8931,0.0468,7.1064,-20.204,3.3814,292.32,-14.84,-83.4
19725.0,0.2808,-0.9087,0.0819,2.2368,-24.0301,0.0423,292.38,-14.84,-83.4
19739.0,0.2418,-0.936,0.078,-1.7284,-27.0909,-2.2534,292.44,-14.82,-83.4
19753.0,0.2808,-0.9516,0.1131,-6.4589,-44.4822,-7.8186,292.51,-14.81,-83.39
19767.0,0.4017,-0.9594,0.1872,-9.1023,-51.2996,-6.0794,292.58,-14.84,-83.35
19781.0,0.4524,-0.9594,0.2028,-11.6762,-47.7518,3.5901,292.65,-14.89,-83.31
19795.0,0.4524,-0.9438,0.1638,-19.398,-37.804,10.1293,292.71,-14.93,-83.29
19809.0,0.3978,-0.9516,0.117,-21.2067,-25.1431,16.3901,292.78,-14.95,-83.28
19823.0,0.3432,-0.9555,0.0546,-16.7545,-6.7779,23.0684,292.83,-14.96,-83.29
19837.0,0.3354,-0.9399,-0.0078,-11.4675,-4.204,22.651,292.89,-14.96,-83.32
19851.0,0.3549,-0.9282,0.0039,-6.3197,2.196,21.051,292.95,-14.97,-83.34
19865.0,0.3276,-0.9243,-0.0039,-0.5458,6.4395,19.3119,293.0,-14.97,-83.36
19879.0,0.3393,-0.9204,-0.0039,-0.198,6.8569,15.6945,293.05,-14.98,-83.38
19893.0,0.3783,-0.9321,0.0078,-0.7545,4.4917,10.8249,293.11,-14.99,-83.39
19907.0,0.3822,-0.936,-0.0078,0.3585,4.8395,12.2858,293.16,-15.01,-83.42
19921.0,0.3978,-0.936,-0.0039,4.3933,3.5178,17.364,293.21,-15.03,-83.43
19935.0,0.3393,-0.9243,-0.0429,5.5759,0.7352,19.3814,293.27,-15.03,-83.46
19949.0,0.3588,-0.9126,-0.0429,5.7846,-6.1518,20.2162,293.32,-15.04,-83.49
19963.0,0.3666,-0.9204,-0.0468,4.602,-14.5692,22.651,293.38,-15.06,-83.52
19977.0,0.3744,-0.9243,-0.0195,5.6455,-16.4474,22.9293,293.44,-15.07,-83.55
19991.0,0.4134,-0.9282,0.0156,6.202,-14.3605,24.3901,293.5,-15.09,-83.56
20005.0,0.4095,-0.9243,0.0234,5.9238,-12.1344,25.0858,293.55,-15.12,-83.57
20019.0,0.3744,-0.9165,0.0078,5.5064,-11.0214,25.7814,293.61,-15.13,-83.59
20033.0,0.3393,-0.9087,-0.0273,5.8542,-14.7779,22.7901,293.67,-15.14,-83.61
20047.0,0.3315,-0.9126,-0.0195,7.1064,-18.5344,21.1206,293.73,-15.14,-83.64
20061.0,0.3666,-0.9243,0.0351,8.9846,-24.9344,19.0336,293.79,-15.15,-83.65
20075.0,0.39,-0.9204,0.0546,8.8455,-24.7953,20.2162,293.85,-15.17,-83.65
20089.0,0.4329,-0.9282,0.0624,8.4281,-21.804,22.5814,293.91,-15.21,-83.65
20103.0,0.3861,-0.9243,0.0351,6.6194,-10.604,28.9814,293.97,-15.22,-83.66
20117.0,0.3666,-0.9204,0.0234,5.2281,-6.9866,30.7901,294.02,-15.23,-83.67
20131.0,0.3393,-0.9165,0.0156,0.0803,-3.3692,30.9988,294.08,-15.24,-83.68
20145.0,0.3354,-0.9165,0.0078,-2.6328,-3.8561,29.051,294.13,-15.24,-83.7
20159.0,0.3744,-0.9555,0.0351,-4.0936,-4.4822,27.6597,294.19,-15.25,-83.71
20173.0,0.39,-0.9516,0.0507,-3.9545,-4.204,29.6771,294.25,-15.26,-83.72
20187.0,0.3549,-0.9399,0.0429,-3.3284,-2.604,32.251,294.3,-15.27,-83.73
20201.0,0.3354,-0.9243,0.0312,-1.798,-4.1344,33.1553,294.36,-15.27,-83.74
20215.0,0.3081,-0.9438,0.0234,-0.6154,-7.0561,32.0423,294.41,-15.26,-83.75
20229.0,0.3159,-0.9516,0.0351,1.1238,-9.6996,30.5814,294.47,-15.25,-83.76
20243.0,0.3432,-0.9516,0.0624,3.4194,-10.7431,30.0945,294.53,-15.25,-83.76
