t_ms,ax,ay,az,gx,gy,gz,yaw,pitch,roll
291810.0,-1.9968,1.9929,-0.1326,155.4226,505.9214,-478.2116,235.21,36.67,128.11
291829.0,-1.9968,1.9929,0.3705,130.8661,533.8866,-429.0986,235.4,36.74,128.16
291848.0,-1.9968,1.9929,-0.0702,31.8748,560.5997,-336.8551,235.57,36.79,128.16
291868.0,-1.9305,1.1466,-0.1872,97.6835,553.7822,-277.3768,235.77,36.9,128.23
291887.0,-1.6653,1.5054,-0.1287,262.6226,529.7822,-224.8551,235.91,36.94,128.29
291906.0,-1.5639,1.9929,-0.0663,329.6835,511.8344,-177.9681,236.0,36.92,128.33
291926.0,-1.4859,1.9929,-0.078,260.8835,460.704,-155.7768,236.08,36.89,128.33
291945.0,-1.1544,1.911,0.2028,177.4748,397.1909,-130.7334,236.14,36.86,128.3
291964.0,-1.0023,1.3533,0.1833,165.1617,362.3388,-92.6812,236.17,36.84,128.26
291983.0,-0.7449,1.2948,0.3315,184.3617,333.9562,-67.0812,236.2,36.8,128.23
292003.0,-0.5811,1.209,0.4251,182.2748,316.7736,-32.6464,236.21,36.75,128.19
292022.0,-0.3705,1.1037,0.5499,171.2139,290.0605,-12.3334,236.22,36.69,128.15
292041.0,-0.117,0.7605,0.7683,159.5965,273.7127,25.4406,236.23,36.63,128.13
292060.0,0.0429,0.4875,0.9477,148.8835,238.8605,36.9188,236.24,36.58,128.11
292080.0,0.2652,0.2379,1.1778,146.3096,201.2953,42.6927,236.24,36.53,128.11
292099.0,0.3705,0.2574,1.2753,142.9704,169.9214,49.9971,236.24,36.48,128.11
292118.0,0.3783,0.0975,1.2753,126.553,140.0779,49.2319,236.23,36.45,128.1
292138.0,0.5889,-0.1755,1.4274,115.9791,100.217,23.284,236.22,36.43,128.09
292157.0,0.7215,-0.0702,1.4781,97.753,67.2431,7.3536,236.21,36.41,128.08
292176.0,0.6084,-0.0429,1.2168,51.9096,45.2605,8.9536,236.18,36.4,128.04
292195.0,0.6201,-0.1209,0.9594,22.7617,18.2692,2.3449,236.16,36.39,128.0
292214.0,0.5655,-0.2301,0.6006,13.0922,1.3649,4.0145,236.14,36.37,127.97
292233.0,0.5577,-0.2184,0.4173,43.4922,-7.0525,-0.8551,236.12,36.36,127.96
292252.0,0.7566,-0.1989,0.585,75.4226,-1.2786,-1.6899,236.1,36.33,127.95
292272.0,0.9165,-0.0195,0.7722,68.1878,17.4344,17.8579,236.08,36.29,127.92
292291.0,0.9321,0.0039,0.8034,60.0487,40.391,24.5362,236.05,36.25,127.9
292310.0,0.8892,-0.0078,0.8541,43.84,48.8083,21.4058,236.03,36.21,127.87
292329.0,0.8073,-0.0468,0.8775,22.4835,56.0431,15.1449,236.02,36.18,127.83
292348.0,0.8151,-0.1521,0.9711,2.9357,54.1649,5.6145,236.01,36.15,127.79
292367.0,0.7761,-0.2067,1.0218,-13.6904,47.9736,2.5536,236.0,36.13,127.75
292386.0,0.6981,-0.1521,1.1037,-29.273,35.104,0.8145,235.98,36.12,127.7
292405.0,0.5928,-0.039,1.1973,-57.6557,9.2953,-9.6899,235.95,36.12,127.62
292424.0,0.5538,0.0,1.2012,-93.6904,-19.3656,-26.8029,235.91,36.13,127.52
292448.0,0.5733,-0.0819,1.0413,-125.6209,-41.1395,-41.6203,235.86,36.15,127.4
292524.0,0.507,0.1443,0.6903,-170.4904,-103.609,-35.4986,235.67,36.21,126.92
292582.0,0.5616,0.0156,0.4563,-211.8122,-151.1917,-5.6551,235.43,36.21,126.46
292601.0,0.4992,0.1326,0.3237,-223.9165,-151.1221,4.7797,235.35,36.19,126.3
292620.0,0.4329,0.1014,0.1326,-228.16,-151.8873,10.1362,235.27,36.15,126.15
292639.0,0.2613,0.1755,-0.1911,-230.3861,-158.9134,11.5275,235.24,36.0,126.07
292658.0,0.3042,0.1287,-0.2925,-228.3687,-178.2525,4.8492,235.23,35.86,126.04
292678.0,0.3705,0.0897,-0.3198,-218.4904,-191.6786,-8.5073,235.22,35.73,126.03
292698.0,0.4992,0.0039,-0.2886,-207.4991,-189.1047,-13.2377,235.2,35.63,125.99
292717.0,0.4758,0.0039,-0.3393,-197.9687,-176.096,-6.1421,235.2,35.53,125.99
292737.0,0.1482,0.1638,-0.702,-197.2035,-176.7917,6.3101,235.26,35.41,126.09
292756.0,0.0273,0.2847,-0.9672,-203.9513,-207.4699,2.6232,235.31,35.32,126.18
292775.0,0.2769,0.1794,-0.8736,-212.16,-233.0004,-2.6638,235.34,35.21,126.25
292794.0,0.4017,0.0663,-0.7176,-212.5774,-220.1308,5.1275,235.37,35.1,126.31
292814.0,0.2574,0.0546,-0.7527,-187.9513,-188.4786,14.9362,235.42,34.98,126.42
292833.0,-0.1404,0.3081,-1.1583,-165.6904,-184.0264,10.971,235.48,34.92,126.54
292852.0,-0.1209,0.3822,-1.1544,-152.2643,-202.5308,0.5362,235.53,34.85,126.65
292871.0,-0.1482,0.5148,-1.1856,-168.3339,-223.7482,0.0493,235.56,34.77,126.73
292986.0,-0.3588,0.7293,-1.0491,-151.36,-239.5395,48.2579,235.73,34.44,127.29
293005.0,-0.3471,0.5109,-1.0491,-148.7861,-222.1482,35.4579,235.76,34.39,127.38
293024.0,-0.5187,0.5304,-1.1505,-120.6817,-207.1221,31.4232,235.8,34.37,127.49
293043.0,-0.5733,0.6474,-1.0413,-101.8991,-205.6612,39.284,235.82,34.34,127.59
293177.0,-0.7293,1.1466,-0.6084,-37.273,-270.0786,97.5101,235.52,34.39,127.67
293216.0,-0.9945,1.1895,-0.7059,-74.6991,-206.5656,97.3014,235.09,34.42,127.04
293236.0,-1.0218,1.2168,-0.6825,-51.8817,-195.9917,62.4492,234.88,34.51,126.71
293255.0,-0.9516,1.2402,-0.5538,-29.6904,-183.6091,30.3101,234.68,34.56,126.41
293274.0,-1.0062,1.1739,-0.5148,-38.5252,-161.8351,25.4406,234.49,34.67,126.12
293294.0,-1.1427,0.6747,-0.7566,-66.8383,-155.5047,48.8145,234.51,34.87,126.19
293313.0,-1.0491,0.5343,-0.6825,-40.4035,-148.6178,67.0406,234.53,35.06,126.27
293332.0,-0.9984,0.6357,-0.6201,8.9878,-131.6438,58.6232,234.54,35.25,126.34
293352.0,-1.0842,0.7761,-0.6903,50.4487,-127.0525,48.4666,234.54,35.46,126.4
293409.0,-0.9867,0.858,-0.5538,132.1878,-168.3743,39.771,234.43,36.08,126.46
293428.0,-0.8034,0.8736,-0.4251,152.0139,-163.0873,31.2145,234.25,36.2,126.23
293447.0,-0.6747,0.9906,-0.2847,163.4922,-139.5743,19.8058,234.07,36.2,126.01
293466.0,-0.6357,1.0257,-0.234,139.0748,-106.183,22.9362,233.9,36.19,125.8
293485.0,-0.624,0.9516,-0.2184,99.1443,-77.6612,27.5971,233.74,36.18,125.59
293504.0,-0.5928,0.78,-0.2028,70.0661,-59.8525,26.7623,233.59,36.2,125.36
293523.0,-0.5226,0.7176,-0.1521,63.2487,-47.3308,20.5014,233.44,36.22,125.14
293542.0,-0.5577,0.6318,-0.1638,59.7704,-31.7482,18.3449,233.31,36.29,124.93
293561.0,-0.585,0.5811,-0.1872,64.7096,-24.4438,17.3014,233.19,36.4,124.75
293638.0,-0.7878,0.8073,-0.2535,38.2052,-25.0003,20.0145,232.7,36.76,123.94
293658.0,-0.8229,0.7917,-0.2847,32.2922,-32.3047,8.884,232.58,36.9,123.73
293677.0,-0.8424,0.7605,-0.3237,31.527,-36.6177,-3.916,232.49,37.08,123.57
294020.0,-0.7254,0.7098,-0.2301,3.4922,9.017,-7.3942,230.89,38.97,119.94
294039.0,-0.7644,0.6786,-0.2691,-3.4643,9.1562,-3.5681,230.81,39.14,119.78
294116.0,-0.7527,0.6591,-0.2964,2.1704,-1.3482,-16.3681,230.62,39.88,119.25
294136.0,-0.7566,0.6513,-0.2964,0.9878,-1.0699,-16.9247,230.59,40.08,119.13
294194.0,-0.7527,0.6552,-0.3003,-5.4122,2.1997,-15.1855,230.49,40.62,118.78
294213.0,-0.741,0.6747,-0.2886,-6.1774,4.7736,-16.6464,230.43,40.77,118.62
294232.0,-0.7488,0.6747,-0.3003,-10.9078,7.1388,-13.9334,230.39,40.92,118.49
294252.0,-0.7605,0.663,-0.3237,-11.6035,6.9301,-12.4029,230.39,41.08,118.42
294309.0,-0.741,0.6942,-0.3549,-9.5861,0.5301,-8.0203,230.42,41.34,118.26
294328.0,-0.7332,0.6942,-0.3393,-8.1252,-0.7221,-8.1594,230.42,41.4,118.2
294385.0,-0.741,0.6864,-0.3549,-2.56,1.991,-7.8116,230.45,41.53,118.07
294404.0,-0.7488,0.6747,-0.351,-0.5426,1.2953,-6.6986,230.48,41.61,118.06
294423.0,-0.7605,0.6669,-0.3588,2.3096,0.0431,-6.7681,230.52,41.7,118.07
294443.0,-0.7488,0.6747,-0.3354,4.7443,-0.7917,-6.5594,230.53,41.8,118.03
294467.0,-0.7449,0.6864,-0.3081,6.0661,1.0866,-6.1421,230.48,41.92,117.88
294486.0,-0.7644,0.663,-0.3237,2.5878,4.2866,-3.9855,230.49,42.04,117.84
294505.0,-0.7605,0.6552,-0.3198,3.7009,5.3997,-3.4986,230.5,42.16,117.79
294524.0,-0.7644,0.6591,-0.3081,6.1357,5.8866,-4.1247,230.48,42.29,117.72
294543.0,-0.7722,0.6708,-0.3081,6.9009,6.2344,-3.0812,230.47,42.42,117.64
294620.0,-0.7371,0.6474,-0.2847,5.3704,8.1127,4.084,230.35,42.88,117.25
294639.0,-0.741,0.6552,-0.2808,3.9791,7.417,6.6579,230.31,42.98,117.12
294658.0,-0.7488,0.6786,-0.2964,4.3965,3.7301,6.1014,230.27,43.05,117.02
294677.0,-0.7644,0.702,-0.3198,4.3965,1.1562,3.3188,230.26,43.1,116.94
294736.0,-0.7605,0.6513,-0.3432,0.4313,-4.896,2.1362,230.28,43.25,116.84
294794.0,-0.7566,0.6708,-0.3315,5.1617,0.1823,6.0319,230.4,43.41,116.9
294813.0,-0.7488,0.6825,-0.3276,5.1617,1.6431,6.4493,230.41,43.44,116.88
294832.0,-0.7449,0.6825,-0.3276,5.3009,2.7562,5.1971,230.42,43.47,116.85
294852.0,-0.7449,0.6747,-0.3237,4.2574,3.104,5.0579,230.43,43.51,116.82
294871.0,-0.7527,0.6669,-0.3276,4.953,2.9649,5.4058,230.45,43.55,116.81
294890.0,-0.7488,0.6747,-0.3237,6.4139,2.0605,5.684,230.46,43.59,116.78
294909.0,-0.7527,0.6903,-0.3276,6.2748,1.1562,6.1014,230.47,43.61,116.75
294928.0,-0.7527,0.6786,-0.3315,1.9617,0.0431,8.1884,230.48,43.64,116.73
294947.0,-0.7527,0.6786,-0.3276,1.6139,-1.4177,9.4406,230.5,43.67,116.71
294966.0,-0.7488,0.663,-0.3198,1.3357,-1.9743,10.0666,230.51,43.72,116.68
295043.0,-0.7488,0.7176,-0.3315,-2.1426,0.5997,17.9275,230.49,43.76,116.51
295062.0,-0.7449,0.7293,-0.3354,-1.3774,0.3214,15.9797,230.48,43.72,116.46
295081.0,-0.7371,0.702,-0.3276,-1.3774,1.991,13.8927,230.48,43.71,116.42
295101.0,-0.7176,0.7098,-0.3471,1.3357,5.7475,12.3623,230.5,43.66,116.42
295120.0,-0.6942,0.6903,-0.3627,3.6313,12.5649,13.5449,230.55,43.61,116.45
295140.0,-0.7059,0.6864,-0.4056,10.1009,19.7301,15.0753,230.62,43.56,116.54
295160.0,-0.7254,0.7293,-0.4446,19.7704,21.4692,13.0579,230.71,43.5,116.64
295179.0,-0.7254,0.741,-0.4758,24.9183,18.4779,10.4145,230.79,43.44,116.75
295198.0,-0.7215,0.6864,-0.5655,31.1791,15.3475,10.0666,230.91,43.39,116.92
295217.0,-0.7371,0.6708,-0.6708,53.1617,11.3823,12.9188,231.03,43.35,117.11
295332.0,-0.8424,0.5187,-1.1427,210.3096,-26.0438,12.1536,231.89,43.15,118.62
295351.0,-0.7917,0.5889,-1.1076,237.7878,-31.4699,9.7884,232.03,43.12,118.91
295370.0,-0.8073,0.7137,-1.1115,242.6574,-32.7221,-0.2986,232.16,43.08,119.18
295389.0,-0.8346,0.6903,-1.053,226.6574,-32.7917,-12.0551,232.3,43.05,119.45
295465.0,-0.9633,0.2574,-0.7332,183.3183,14.5127,-171.0812,233.02,43.41,120.67
295484.0,-0.8931,0.2262,-0.7059,145.6139,50.0605,-187.0116,233.25,43.54,120.99
295503.0,-0.9087,0.2418,-0.7449,94.6922,81.5736,-167.8812,233.49,43.66,121.3
295522.0,-0.8346,0.3198,-0.7371,36.8139,110.0257,-140.8203,233.73,43.73,121.6
295580.0,-0.741,0.0585,-0.9672,-55.9861,169.7823,-102.9768,234.57,43.85,122.53
295599.0,-0.6474,0.078,-0.9672,-43.8817,165.6779,-86.6986,234.84,43.85,122.84
295619.0,-0.5772,0.0663,-0.9399,-30.5252,160.8779,-74.4551,235.12,43.85,123.17
295638.0,-0.507,0.1404,-0.8931,-14.5252,154.3388,-65.9681,235.38,43.83,123.48
295657.0,-0.4407,0.195,-0.8424,-8.5426,147.9388,-66.2464,235.63,43.78,123.78
295677.0,-0.3666,0.2028,-0.819,-9.5861,143.6953,-63.1855,235.88,43.72,124.08
295696.0,-0.3042,0.1326,-0.8268,-17.7948,137.2257,-53.6551,236.13,43.65,124.38
295715.0,-0.2106,0.1443,-0.7722,-21.8296,132.9127,-49.2029,236.36,43.56,124.66
295734.0,-0.1599,0.1599,-0.7527,-26.2817,128.1127,-43.8464,236.59,43.46,124.94
295754.0,-0.1677,0.0936,-0.7761,-38.5948,123.591,-40.0899,236.84,43.37,125.23
295773.0,-0.1326,0.0546,-0.7488,-52.2991,111.5562,-36.0551,237.07,43.28,125.51
295792.0,-0.0819,0.1755,-0.6864,-64.473,103.4866,-34.2464,237.27,43.16,125.75
295812.0,-0.1638,0.312,-0.6942,-87.0817,106.6866,-39.1855,237.46,43.02,125.96
295831.0,-0.0975,0.4134,-0.6513,-118.1774,112.391,-50.7334,237.62,42.85,126.1
295850.0,-0.156,0.5148,-0.7254,-146.7687,120.8083,-65.8986,237.78,42.68,126.23
295869.0,-0.1716,0.5967,-0.78,-170.4904,122.617,-79.3247,237.92,42.51,126.34
295888.0,-0.1326,0.4446,-0.78,-183.2904,119.2084,-83.9855,238.1,42.36,126.49
295907.0,-0.1365,0.2379,-0.8424,-156.647,112.3214,-72.5768,238.31,42.24,126.7
295926.0,-0.2652,0.1989,-0.8892,-97.2383,94.9997,-43.2203,238.51,42.16,126.93
295945.0,-0.2808,0.1755,-0.8541,-62.1774,82.0605,-10.8029,238.7,42.07,127.17
295964.0,-0.1872,0.2418,-0.7839,5.927,58.4779,1.6493,238.86,41.96,127.4
295983.0,-0.1833,0.3783,-0.7566,50.1009,41.1562,20.6406,238.99,41.81,127.6
296175.0,0.1404,0.2262,-0.8463,-15.7774,-33.4177,27.8058,239.98,40.18,129.28
296194.0,0.0156,0.3939,-0.8892,-4.7861,-36.6177,32.3971,240.07,40.01,129.42
296214.0,-0.0234,0.3549,-0.8892,-13.9687,-51.8525,35.5275,240.15,39.86,129.58
296233.0,0.0429,0.3939,-0.9087,-25.8643,-66.6699,35.8753,240.22,39.69,129.72
296252.0,0.1443,0.3588,-0.9633,-37.76,-73.9743,27.4579,240.29,39.53,129.85
296271.0,0.1443,0.2613,-1.0257,-39.2904,-75.5047,17.8579,240.38,39.39,130.01
296290.0,0.0858,0.3315,-1.0686,-27.5339,-77.6612,12.2927,240.47,39.24,130.17
296309.0,0.0351,0.39,-1.0725,-27.047,-78.3569,9.0232,240.54,39.1,130.31
296328.0,0.1131,0.3666,-1.1076,-37.273,-75.5047,5.8232,240.63,38.96,130.46
296347.0,0.1443,0.3666,-1.1583,-43.047,-70.4264,1.8579,240.71,38.81,130.61
296366.0,0.2145,0.3315,-1.131,-42.56,-60.7569,-4.4029,240.8,38.66,130.76
296424.0,0.2067,0.4914,-1.1817,-70.3165,-35.783,-10.4551,241.05,38.16,131.16
296443.0,0.2457,0.6435,-1.0959,-79.5687,-22.6351,-14.8377,241.11,37.97,131.24
296462.0,0.2418,0.6669,-1.1193,-90.6991,-1.7656,-30.5594,241.18,37.78,131.32
296487.0,0.1443,0.3003,-1.2441,-69.6209,4.5649,-37.029,241.34,37.59,131.55
296506.0,0.1092,0.2457,-1.2675,-18.8383,-4.9656,-16.0203,241.46,37.45,131.74
296525.0,0.1014,0.4407,-1.1856,25.3357,-6.1482,-4.7508,241.55,37.29,131.91
296544.0,0.117,0.5889,-1.053,32.153,-0.1656,-4.1247,241.62,37.1,132.04
296563.0,0.1092,0.5733,-0.9906,19.7704,18.3388,-4.4029,241.69,36.91,132.16
296582.0,0.0936,0.5421,-0.9672,-5.9687,32.9475,-1.1334,241.76,36.71,132.28
296774.0,0.0975,0.7215,-0.8697,-32.2643,-17.2786,30.8666,242.2,34.62,133.05
296889.0,0.0702,0.7722,-0.9282,-26.9078,-21.1047,33.371,242.27,33.37,133.38
296908.0,0.078,0.6474,-0.9243,-37.4817,-5.383,37.4058,242.29,33.17,133.44
296927.0,0.0546,0.5109,-0.8931,-18.3513,5.9562,43.1101,242.34,32.97,133.54
296946.0,0.0507,0.4641,-0.8268,11.7009,8.1823,47.0753,242.38,32.77,133.65
296965.0,-0.0273,0.6084,-0.8424,32.7791,3.3823,41.8579,242.4,32.57,133.74
296984.0,-0.0078,0.6708,-0.8151,34.5183,-0.6525,30.7971,242.41,32.36,133.79
297003.0,0.0234,0.663,-0.7956,30.2052,0.4605,27.1101,242.42,32.15,133.85
297079.0,-0.0663,0.7137,-0.8151,4.327,11.9388,5.6145,242.44,31.31,134.01
297194.0,0.0156,0.5733,-0.7176,10.24,-9.696,-9.3421,242.54,30.12,134.4
297213.0,0.0312,0.5772,-0.7293,5.3704,-12.6177,-17.6203,242.56,29.92,134.45
297232.0,0.0546,0.585,-0.7605,-2.6991,-15.1221,-21.5855,242.58,29.73,134.51
297251.0,0.0585,0.5928,-0.7878,-5.273,-11.8525,-27.3594,242.6,29.54,134.58
297327.0,0.0702,0.6708,-0.8775,1.1965,-6.7743,-31.4638,242.69,28.77,134.84
297346.0,0.0585,0.6591,-0.8814,4.3965,-0.583,-32.6464,242.71,28.58,134.9
297365.0,0.0624,0.6474,-0.8775,8.9878,4.1475,-34.7334,242.74,28.38,134.98
297384.0,0.0546,0.6357,-0.8853,12.8835,6.2344,-36.0551,242.77,28.19,135.06
297403.0,0.0663,0.6435,-0.8658,13.44,8.2518,-37.4464,242.8,28.0,135.13
297423.0,0.0663,0.6513,-0.8424,11.2139,9.6431,-38.5594,242.82,27.8,135.19
297442.0,0.0663,0.6513,-0.8229,8.0139,12.1475,-41.6203,242.84,27.59,135.25
297461.0,0.078,0.6474,-0.8229,5.0226,12.7736,-43.9855,242.86,27.39,135.31
297480.0,0.0897,0.6474,-0.8229,4.327,13.191,-43.9855,242.88,27.19,135.37
297499.0,0.0741,0.6552,-0.8229,7.3878,14.0257,-43.1508,242.9,26.99,135.42
297616.0,-0.0546,0.6981,-0.8658,22.9009,5.4692,-23.7421,242.97,25.8,135.77
297635.0,-0.1092,0.7371,-0.8931,18.727,-0.7221,-29.7247,242.98,25.62,135.83
297654.0,-0.1092,0.78,-0.9087,10.727,-9.209,-38.4899,242.98,25.44,135.87
297674.0,-0.0858,0.8034,-0.8892,-4.5078,-8.583,-40.0899,242.97,25.24,135.89
297693.0,-0.0273,0.7488,-0.858,-15.5687,0.8779,-31.3247,242.96,25.05,135.91
297864.0,-0.1248,0.7566,-0.8073,-32.3339,31.3475,-13.8638,242.93,23.35,136.19
297903.0,-0.1209,0.6045,-0.7683,-27.8122,39.904,-1.5507,242.94,22.98,136.3
297922.0,-0.1248,0.6279,-0.741,-18.4209,39.6257,-5.029,242.93,22.8,136.33
297941.0,-0.1443,0.6747,-0.7527,-19.673,36.8431,-7.9507,242.92,22.61,136.35
297961.0,-0.1326,0.6747,-0.7605,-28.5774,32.8083,-13.7942,242.9,22.42,136.37
297980.0,-0.1482,0.6747,-0.7995,-35.7426,29.7475,-16.7855,242.9,22.24,136.41
297999.0,-0.1482,0.6474,-0.8229,-37.5513,25.2257,-17.7594,242.9,22.08,136.46
298019.0,-0.1326,0.5928,-0.819,-30.8035,21.3301,-14.1421,242.91,21.92,136.54
298038.0,-0.1248,0.5265,-0.7917,-17.9339,17.0866,-7.8116,242.93,21.78,136.65
298057.0,-0.156,0.4758,-0.8034,-2.8383,8.391,-1.4116,242.95,21.67,136.78
298077.0,-0.1638,0.4056,-0.8502,9.6835,-4.3395,7.0058,242.99,21.57,136.94
298096.0,-0.2028,0.429,-0.897,21.8574,-17.696,11.5971,243.01,21.5,137.11
298115.0,-0.1872,0.468,-0.9087,26.9357,-26.4612,8.1884,243.03,21.41,137.26
298134.0,-0.1638,0.4641,-0.9126,30.4139,-23.1917,0.1188,243.06,21.32,137.42
298154.0,-0.1521,0.4719,-0.9087,37.0226,-15.8177,-12.6116,243.08,21.21,137.58
298173.0,-0.1482,0.4836,-0.9087,44.8835,-9.7656,-23.8116,243.11,21.11,137.74
298192.0,-0.117,0.507,-0.8931,47.5965,-5.0351,-30.0029,243.14,20.99,137.88
298212.0,-0.0819,0.5889,-0.8619,47.04,0.4605,-30.1421,243.15,20.83,137.98
298326.0,-0.1248,0.6747,-1.0023,12.0487,12.8431,-11.429,243.19,19.87,138.51
298345.0,-0.1404,0.7371,-1.0101,19.9791,11.4518,-9.8986,243.18,19.72,138.59
298364.0,-0.1209,0.7917,-0.9945,15.527,14.0953,-6.2812,243.16,19.54,138.63
298383.0,-0.1131,0.7644,-0.9867,2.5183,23.2779,-0.2986,243.15,19.36,138.67
298402.0,-0.1326,0.7059,-1.0023,-2.6296,29.3997,6.0319,243.14,19.2,138.75
298421.0,-0.1443,0.6786,-0.9945,-0.1252,28.9823,9.371,243.14,19.05,138.84
298522.0,-0.1404,0.5382,-0.8112,22.1357,19.3823,22.171,243.03,18.28,139.21
298541.0,-0.1131,0.4836,-0.7605,28.953,19.7301,24.1884,243.03,18.14,139.32
298560.0,-0.1209,0.5031,-0.7527,43.7009,18.6866,22.6579,243.01,18.0,139.42
298579.0,-0.1404,0.5694,-0.7527,49.9617,13.6083,14.2406,242.98,17.86,139.49
298638.0,-0.2184,0.7215,-0.8658,7.04,7.6953,-20.3334,242.82,17.42,139.51
298657.0,-0.1989,0.6747,-0.8697,-6.4557,13.6083,-25.6203,242.79,17.3,139.56
298677.0,-0.1833,0.6006,-0.8424,-8.4035,24.0431,-24.229,242.78,17.19,139.64
298696.0,-0.1716,0.5694,-0.8073,-2.1426,30.7214,-19.2899,242.77,17.08,139.72
298715.0,-0.1326,0.5265,-0.7605,4.0487,31.0692,-18.7334,242.76,16.95,139.81
298734.0,-0.1248,0.5304,-0.7371,6.2748,27.7301,-22.2812,242.75,16.82,139.88
298754.0,-0.1014,0.5226,-0.7137,3.0052,22.8605,-29.5855,242.74,16.67,139.94
