t_ms,ax,ay,az,gx,gy,gz,yaw,pitch,roll
1067018.0,-0.8073,0.6318,0.0078,1.8922,2.1301,0.5362,214.71,51.85,88.99
1067189.0,-0.8229,0.6357,0.0156,2.8661,0.5301,-0.0203,214.73,51.91,89.02
1067208.0,-0.8151,0.6513,0.0117,3.9096,0.1823,-0.0203,214.73,51.89,89.02
1067227.0,-0.7995,0.6513,0.0156,2.9357,0.8779,0.1884,214.72,51.86,89.01
1067246.0,-0.8112,0.6474,0.0039,1.2661,2.4083,1.0232,214.74,51.85,89.03
1067684.0,-0.8034,0.6357,0.0039,2.4487,0.391,0.1188,214.67,51.9,88.95
1067703.0,-0.8112,0.6435,-0.0039,1.6139,1.7127,1.2319,214.7,51.89,88.99
1067722.0,-0.8229,0.6669,-0.0039,1.753,2.6866,0.6753,214.73,51.86,89.04
1067742.0,-0.8112,0.6435,0.0078,1.9617,3.104,0.1884,214.74,51.85,89.05
1067761.0,-0.8073,0.6435,0.0117,2.7965,2.4779,0.6753,214.74,51.84,89.05
1067781.0,-0.8151,0.6474,0.0078,1.753,3.104,1.371,214.75,51.83,89.06
1067800.0,-0.8268,0.6435,0.0,1.753,3.9388,0.6753,214.78,51.84,89.09
1067819.0,-0.8268,0.6396,0.0039,2.24,3.5214,0.3275,214.79,51.85,89.11
1067838.0,-0.8268,0.6318,0.0195,2.7965,3.0344,0.3971,214.77,51.88,89.08
1068034.0,-0.8151,0.6396,0.0117,2.5183,1.9214,0.6753,214.68,51.87,88.96
1068053.0,-0.8073,0.6435,0.0156,2.6574,1.4344,0.1188,214.67,51.86,88.95
1068072.0,-0.8073,0.6396,0.0117,1.9617,1.3649,0.7449,214.67,51.85,88.95
1068092.0,-0.819,0.6357,0.0117,1.8226,1.3649,0.9536,214.67,51.86,88.96
1068111.0,-0.8151,0.6513,0.0078,2.1009,1.3649,0.7449,214.68,51.84,88.97
1068130.0,-0.8151,0.6435,0.0156,2.0313,1.3649,0.2579,214.68,51.84,88.96
1068149.0,-0.8151,0.6357,0.0195,2.0313,0.8779,0.0493,214.66,51.85,88.93
1068168.0,-0.8151,0.6396,0.0117,2.1009,0.5997,0.3275,214.66,51.85,88.94
1068187.0,-0.8151,0.6396,0.0039,1.8226,0.8083,0.884,214.68,51.85,88.96
1068206.0,-0.819,0.6396,0.0039,1.5443,1.6431,0.9536,214.69,51.85,88.98
1068225.0,-0.819,0.6396,0.0078,1.9617,1.7823,0.4666,214.7,51.86,88.99
1068244.0,-0.819,0.6435,0.0117,2.5183,1.7127,0.7449,214.7,51.86,88.99
1068263.0,-0.819,0.6318,0.0117,2.24,1.7823,0.7449,214.7,51.87,88.99
1068282.0,-0.8151,0.6435,0.0156,1.8226,2.4779,0.884,214.69,51.87,88.98
1068301.0,-0.819,0.6396,0.0117,1.4052,2.8257,1.2319,214.69,51.87,88.98
1068320.0,-0.8268,0.6396,0.0039,1.9617,2.4083,0.4666,214.71,51.88,89.0
1068435.0,-0.8073,0.6279,0.0234,2.24,3.3823,0.1884,214.68,51.94,88.96
1068454.0,-0.8151,0.6357,0.0117,1.753,3.5214,0.884,214.68,51.94,88.96
1068473.0,-0.819,0.6279,0.0156,1.753,3.3127,0.9536,214.67,51.96,88.95
1068492.0,-0.8151,0.6396,0.0234,3.0748,2.9649,0.5362,214.65,51.96,88.92
1068512.0,-0.8151,0.6396,0.0234,2.9357,3.104,0.7449,214.62,51.95,88.88
1068531.0,-0.8112,0.6357,0.0234,2.5183,2.617,0.884,214.59,51.95,88.85
1068550.0,-0.8034,0.6474,0.0351,2.24,2.3388,0.884,214.54,51.92,88.78
1068569.0,-0.8112,0.6396,0.0195,0.64,2.8257,0.9536,214.53,51.91,88.76
1068588.0,-0.819,0.6396,0.0117,0.0835,3.2431,0.0493,214.53,51.91,88.77
1068817.0,-0.8151,0.6318,0.0195,1.4052,3.3823,0.884,214.56,51.92,88.8
1068836.0,-0.8073,0.6435,0.0195,1.4748,3.0344,0.884,214.55,51.9,88.79
1068913.0,-0.819,0.624,0.0234,0.0139,3.6605,0.6058,214.5,51.98,88.72
1068933.0,-0.8151,0.6162,0.0273,0.9878,2.8953,0.9536,214.47,52.01,88.68
1068952.0,-0.819,0.6279,0.0273,1.127,2.7562,2.0666,214.44,52.03,88.64
1068971.0,-0.8112,0.6318,0.0195,1.753,2.4083,1.0232,214.43,52.03,88.63
1068990.0,-0.8112,0.6474,0.0273,1.2661,2.8257,0.1188,214.4,52.01,88.59
1069066.0,-0.8112,0.6318,0.0156,-0.0557,2.6866,1.0232,214.32,52.01,88.48
1069085.0,-0.8151,0.6279,0.0156,-0.8904,3.1736,0.6753,214.32,52.02,88.48
1069104.0,-0.8307,0.6084,0.0078,-0.8209,3.4518,0.5362,214.34,52.07,88.51
1069123.0,-0.8268,0.6162,0.0156,0.8487,1.9214,0.3275,214.34,52.11,88.51
1069142.0,-0.819,0.6318,0.0234,1.6835,0.8083,0.4666,214.33,52.12,88.49
1069161.0,-0.8112,0.6318,0.0273,0.7791,1.3649,0.3971,214.3,52.11,88.46
1069180.0,-0.8073,0.6318,0.0234,-0.4035,2.6866,0.1884,214.29,52.11,88.44
1069199.0,-0.8112,0.624,0.0312,0.4313,2.5475,-0.5073,214.25,52.12,88.39
1069218.0,-0.8034,0.6435,0.0351,0.0139,2.4779,-2.0377,214.21,52.09,88.34
1069295.0,-0.7371,0.7332,-0.0156,5.3009,9.3649,8.884,214.39,51.71,88.55
1069314.0,-0.7254,0.7488,-0.0195,7.3878,9.8518,11.5971,214.44,51.56,88.62
1069333.0,-0.6747,0.8112,0.0,13.6487,4.704,17.0232,214.47,51.36,88.66
1069353.0,-0.6279,0.8541,0.0039,17.2661,-2.6003,20.4319,214.48,51.14,88.68
1069372.0,-0.546,0.8619,0.0234,19.353,-12.2699,24.1884,214.47,50.92,88.68
1069391.0,-0.468,0.8931,0.0546,21.5096,-20.409,36.5014,214.44,50.69,88.65
1069411.0,-0.4251,0.8697,0.0039,21.0226,-27.2264,53.6145,214.44,50.44,88.66
1069430.0,-0.3471,0.9321,0.0273,30.0661,-34.809,67.1797,214.41,50.2,88.66
1069449.0,-0.3237,1.0686,0.0078,41.8226,-39.9569,87.2145,214.4,49.96,88.66
1069468.0,-0.3354,1.1622,0.0039,51.5617,-50.5308,100.3623,214.39,49.7,88.67
1069487.0,-0.2613,1.248,0.0624,57.753,-65.4177,111.9797,214.34,49.45,88.65
1069506.0,-0.2184,1.2831,0.0741,62.553,-74.4612,126.7971,214.29,49.2,88.63
1069525.0,-0.1872,1.3767,0.0546,67.5617,-76.2003,137.2319,214.25,48.94,88.62
1069602.0,-0.1833,1.6107,0.1833,104.0139,-87.1221,152.884,214.04,47.9,88.55
1069621.0,-0.1209,1.7199,0.2691,109.0922,-88.1656,167.1449,213.96,47.64,88.5
1069640.0,-0.1287,1.755,0.2262,102.4139,-78.7743,184.3275,213.89,47.38,88.46
1069775.0,-0.1521,1.5639,0.0585,131.0748,-106.6003,203.2493,213.51,45.42,88.36
1069794.0,-0.0507,1.4547,-0.0234,135.3878,-106.2525,209.0927,213.48,45.14,88.39
1069813.0,-0.0156,1.482,-0.1755,148.3965,-105.1395,229.684,213.48,44.85,88.47
1069833.0,-0.0351,1.4547,-0.2691,160.8487,-109.7308,243.3188,213.49,44.55,88.59
1069852.0,0.0819,1.5678,-0.3744,174.6922,-118.2177,244.4319,213.51,44.26,88.71
1069871.0,0.3978,1.5093,-0.2106,150.6226,-104.6525,247.0058,213.51,43.97,88.78
1069896.0,0.5109,1.4976,-0.3978,105.5443,-65.9743,279.1449,213.55,43.58,88.92
1069915.0,0.4875,1.4274,-0.6006,99.7704,-71.9569,285.6145,213.61,43.29,89.06
1069935.0,0.4563,1.3572,-0.4836,103.6661,-77.8003,288.5362,213.66,42.99,89.18
1069955.0,0.5616,1.3611,-0.5148,105.4748,-91.1569,290.6927,213.69,42.67,89.31
1069974.0,0.546,1.2948,-0.5889,106.24,-91.3656,282.4145,213.74,42.38,89.44
1069993.0,0.585,1.2129,-0.5226,117.3009,-89.4177,278.3797,213.78,42.09,89.57
1070013.0,0.3705,1.014,-0.6162,115.84,-72.1656,276.084,213.86,41.8,89.75
1070032.0,0.2886,0.8268,-0.6552,114.6574,-60.2004,270.9362,213.97,41.54,89.96
1070051.0,0.2886,0.6825,-0.7527,110.8313,-59.9917,260.2927,214.08,41.31,90.2
1070070.0,0.273,0.6513,-0.8619,118.2748,-68.4786,246.5884,214.21,41.1,90.45
1070146.0,-0.1482,0.3432,-0.7215,151.1791,-93.0351,199.9101,214.71,40.52,91.53
1070204.0,-0.7878,-0.0585,-0.2301,152.5704,-96.8612,122.971,214.97,40.73,92.18
1070223.0,-0.9984,-0.1209,0.0156,140.8835,-87.2612,102.1014,214.93,40.89,92.2
1070242.0,-1.2402,-0.1794,0.2106,121.127,-80.3743,55.9797,214.87,41.05,92.17
1070319.0,-1.326,0.1794,1.5132,-31.0817,-19.9221,-178.8029,214.44,41.61,91.66
1070338.0,-1.7862,0.4329,1.404,-98.6296,28.0779,-234.2464,214.35,41.78,91.49
1070358.0,-1.9968,0.7332,1.3494,-148.3687,44.9823,-325.7247,214.27,41.98,91.29
1070377.0,-1.9968,1.2168,1.1505,-174.247,66.9649,-461.7943,214.19,42.22,91.06
1070396.0,-1.9968,1.6965,1.0179,-182.0383,84.704,-638.629,214.1,42.48,90.82
1070415.0,-1.9968,1.9929,0.6747,-162.3513,41.991,-863.7421,213.97,42.8,90.55
1070434.0,-1.9968,1.9929,-0.0039,-149.9687,-106.4612,-1099.4985,213.94,43.25,90.45
1070553.0,-1.9968,1.9929,1.989,-363.047,-49.4177,-444.3334,212.49,45.27,88.31
1070611.0,-1.9968,1.9929,-1.9968,-271.5687,348.5648,-375.116,213.41,45.56,88.96
1070630.0,-1.9968,1.9929,-1.6692,-124.7861,276.9127,-522.8725,213.71,45.73,89.24
1070649.0,-1.9968,1.9929,-0.9984,-25.447,262.2344,-553.6203,213.98,45.91,89.53
1070668.0,-1.9968,1.9929,-0.7761,49.4748,308.8431,-569.2029,214.27,46.09,89.84
1070687.0,-1.7472,1.9929,-0.702,-26.4904,377.1562,-553.7595,214.59,46.23,90.15
1070706.0,-1.6692,1.8525,-0.7098,-88.5426,427.7301,-474.6638,214.94,46.36,90.47
1070725.0,-1.6653,1.3065,-0.7995,-51.3252,413.2605,-409.2029,215.3,46.53,90.81
1070744.0,-1.3884,1.0686,-0.7215,11.0052,383.2779,-370.8725,215.64,46.68,91.15
1070763.0,-1.2012,0.9555,-0.6357,50.7965,372.9823,-336.4377,215.98,46.82,91.52
1070782.0,-1.0296,0.9087,-0.6279,131.7009,356.6344,-312.7856,216.31,46.92,91.91
1070801.0,-0.975,1.0842,-0.6981,201.6835,345.7127,-254.2116,216.64,46.97,92.32
1070916.0,-0.0117,0.975,-0.2106,217.3356,250.7562,-71.8812,218.22,46.41,94.41
1070955.0,0.0858,0.6747,-0.1833,165.9965,242.7562,-31.8116,218.53,45.99,94.8
1070975.0,0.1209,0.5499,-0.1365,187.353,213.1909,-41.8986,218.68,45.78,95.0
1070994.0,0.2223,0.4836,0.0585,199.5965,197.3301,-47.8812,218.75,45.62,95.09
1071013.0,0.2652,0.3744,0.2535,202.4487,179.0344,-38.4899,218.76,45.51,95.12
1071033.0,0.2769,0.3393,0.4758,199.1096,160.7388,-14.8377,218.75,45.44,95.11
1071052.0,0.312,0.4134,0.7332,175.527,154.4779,-6.9768,218.72,45.38,95.09
1071071.0,0.3003,0.3003,0.897,138.1704,149.1909,-4.1247,218.7,45.34,95.05
1071090.0,0.2964,0.2535,0.9399,125.9965,137.504,-24.0203,218.67,45.31,95.01
1071166.0,0.6981,0.2028,1.209,-5.0643,45.817,-44.1942,218.48,45.23,94.72
1071185.0,0.7059,-0.039,1.092,-46.5252,25.8518,-17.4116,218.41,45.21,94.61
1071204.0,0.7098,-0.2106,0.9828,-47.9861,6.8605,-9.7594,218.35,45.19,94.5
1071223.0,0.7488,-0.3159,0.9009,-40.8904,-9.8351,-12.1942,218.28,45.18,94.39
1071242.0,0.8034,-0.2886,0.8385,-19.3948,-16.3047,-8.2986,218.21,45.16,94.29
1071261.0,0.8385,-0.3159,0.7722,-6.9426,-22.2873,-4.4029,218.14,45.13,94.2
1071280.0,0.8424,-0.2925,0.7059,-8.5426,-22.7047,5.8927,218.08,45.1,94.12
1071299.0,0.8151,-0.2535,0.6864,-2.9078,-18.7395,5.2666,218.01,45.07,94.03
1071319.0,0.7839,-0.2106,0.624,6.0661,-13.383,-4.5421,217.95,45.04,93.95
1071338.0,0.8229,-0.1716,0.5538,5.7878,-11.6438,-12.4725,217.89,45.0,93.87
1071357.0,0.8385,-0.2262,0.5109,-2.6991,-9.4177,-16.0899,217.84,44.97,93.8
1071377.0,0.8775,-0.2613,0.4914,-3.2557,-4.6177,-17.4116,217.79,44.94,93.74
1071397.0,0.8697,-0.2691,0.4368,2.7965,1.2953,-21.029,217.75,44.9,93.68
1071416.0,0.8307,-0.2613,0.429,9.8226,5.1214,-30.5594,217.72,44.87,93.63
1071436.0,0.8346,-0.312,0.4446,6.4835,10.3388,-34.5247,217.68,44.85,93.57
1071455.0,0.7605,-0.3393,0.4641,-0.1252,16.7388,-27.9855,217.65,44.83,93.52
1071474.0,0.7059,-0.273,0.4602,-3.2557,22.0953,-19.6377,217.61,44.81,93.46
1071493.0,0.6279,-0.2418,0.4875,5.3704,25.0866,-22.8377,217.57,44.79,93.4
1071512.0,0.6318,-0.1872,0.5187,15.1096,26.617,-30.5594,217.53,44.76,93.33
1071531.0,0.6747,-0.1443,0.5889,32.9183,30.2431,-36.2638,217.44,44.71,93.21
1071569.0,0.7137,-0.0897,0.6162,26.1704,35.0344,-33.0638,217.4,44.68,93.15
1071645.0,0.7176,-0.1092,0.7254,-13.0643,27.6605,-36.1247,217.21,44.56,92.82
1071664.0,0.7215,-0.1326,0.7371,-13.6904,25.017,-35.4986,217.16,44.53,92.74
1071683.0,0.702,-0.1482,0.7332,-15.0817,20.3562,-28.6812,217.1,44.51,92.65
1071702.0,0.6786,-0.1443,0.7215,-15.7078,15.0692,-19.5681,217.05,44.48,92.56
1071721.0,0.6513,-0.1599,0.6981,-15.9165,12.0083,-16.0203,216.99,44.46,92.47
1071741.0,0.6474,-0.1248,0.6786,-11.8122,5.6779,-11.1507,216.93,44.42,92.37
1071760.0,0.6435,-0.0858,0.6825,-7.847,1.017,-8.5768,216.86,44.39,92.27
1071779.0,0.663,-0.0663,0.6825,-6.0383,-2.183,-7.7421,216.79,44.35,92.18
1071799.0,0.6864,-0.0663,0.6786,-7.7774,-4.6177,-4.4725,216.73,44.31,92.08
1071818.0,0.7059,-0.0858,0.6513,-11.5339,-5.5917,-0.716,216.66,44.27,91.98
1071837.0,0.7176,-0.1287,0.624,-12.8557,-5.8003,2.484,216.6,44.23,91.89
1071857.0,0.7332,-0.1677,0.6162,-10.073,-5.6612,4.571,216.54,44.19,91.8
1071877.0,0.7371,-0.1872,0.6006,-4.8557,-5.1743,6.7275,216.48,44.14,91.71
1071901.0,0.7254,-0.1755,0.6006,1.0574,-4.7569,7.9101,216.4,44.09,91.61
1071920.0,0.7176,-0.1404,0.5967,4.3965,-4.896,7.2145,216.34,44.05,91.53
1071940.0,0.7293,-0.117,0.5967,3.2139,-4.8264,5.1275,216.28,44.0,91.44
1071959.0,0.7293,-0.1209,0.6045,-0.4035,-3.8525,5.9623,216.22,43.96,91.36
1071978.0,0.7293,-0.1521,0.6045,-2.6991,-2.4612,7.7014,216.16,43.92,91.27
1071998.0,0.7254,-0.1638,0.6084,-1.6557,-1.696,8.1884,216.1,43.87,91.19
1072017.0,0.7293,-0.1599,0.6162,1.753,-0.2351,6.7275,216.05,43.83,91.1
1072037.0,0.7254,-0.1638,0.6201,4.8139,2.2692,6.2406,215.99,43.79,91.02
1072057.0,0.7098,-0.1443,0.6201,6.9704,3.8692,6.1014,215.93,43.74,90.94
1072076.0,0.6981,-0.117,0.6201,7.4574,4.4257,4.9884,215.87,43.7,90.85
1072096.0,0.702,-0.1014,0.6474,5.0226,3.4518,4.3623,215.81,43.66,90.77
1072115.0,0.702,-0.1092,0.6513,0.5009,1.9214,5.0579,215.75,43.61,90.68
1072134.0,0.7059,-0.1482,0.6435,-0.7513,1.0866,5.9623,215.69,43.57,90.59
1072153.0,0.7059,-0.1716,0.6396,2.3096,0.391,6.3101,215.63,43.53,90.51
1072173.0,0.7059,-0.1716,0.6396,5.3704,-0.583,7.3536,215.57,43.49,90.42
1072192.0,0.7059,-0.1326,0.6396,7.3183,-0.4438,6.171,215.51,43.45,90.34
1072212.0,0.7137,-0.1053,0.6279,7.6661,-0.0264,3.9449,215.45,43.4,90.25
1072231.0,0.7176,-0.1092,0.6201,5.1617,0.7388,3.1101,215.39,43.35,90.17
1072250.0,0.7137,-0.1287,0.6279,0.7791,0.5997,3.1101,215.33,43.31,90.08
1072269.0,0.7215,-0.1287,0.6396,-1.447,0.3214,2.5536,215.27,43.27,89.99
1072288.0,0.7137,-0.1443,0.6357,-2.073,1.8518,1.9971,215.22,43.22,89.91
1072307.0,0.702,-0.1404,0.6396,0.9183,3.2431,1.9275,215.16,43.18,89.82
1072326.0,0.702,-0.1131,0.6318,2.7965,3.7301,0.884,215.1,43.14,89.74
1072345.0,0.6942,-0.0936,0.6279,2.3791,4.0779,-0.8551,215.04,43.09,89.65
1072364.0,0.702,-0.0819,0.6357,-1.0991,3.3127,-1.4812,214.98,43.05,89.57
1072383.0,0.6903,-0.1131,0.624,-6.7339,2.4083,0.1188,214.93,43.0,89.48
1072459.0,0.7293,-0.1989,0.624,-2.1426,0.1127,2.2753,214.7,42.84,89.14
1072478.0,0.7215,-0.1872,0.6162,-0.3339,-0.3047,3.1101,214.64,42.8,89.06
1072593.0,0.7176,-0.1989,0.6045,1.8922,4.0083,1.7884,214.31,42.55,88.56
1072612.0,0.7176,-0.195,0.6045,4.3965,4.9823,2.1362,214.26,42.51,88.48
1072631.0,0.7098,-0.1989,0.6084,6.2052,5.3301,1.6493,214.21,42.47,88.4
1072651.0,0.7059,-0.195,0.6201,8.153,5.1214,2.2058,214.15,42.43,88.32
1072670.0,0.702,-0.1833,0.6279,8.3617,4.9823,3.3884,214.09,42.38,88.24
1072689.0,0.6981,-0.1755,0.6357,7.8748,4.5649,3.4579,214.04,42.34,88.16
1072708.0,0.6942,-0.1677,0.6474,7.9443,3.3823,3.5275,213.98,42.3,88.07
1072727.0,0.6942,-0.1638,0.6435,7.6661,2.617,4.2232,213.92,42.26,87.99
1072746.0,0.6942,-0.1599,0.6435,7.5965,1.7823,5.5449,213.86,42.21,87.91
1072765.0,0.6903,-0.156,0.6318,8.153,0.6692,6.5884,213.81,42.17,87.82
1072784.0,0.6981,-0.1443,0.6357,7.7357,-0.5134,6.7275,213.75,42.12,87.74
1072803.0,0.7059,-0.1443,0.6318,6.3443,-0.3743,7.0058,213.69,42.08,87.65
1072822.0,0.7098,-0.1482,0.624,5.0226,0.1127,7.3536,213.63,42.03,87.57
1072957.0,0.7098,-0.1755,0.6318,5.0922,-0.2351,5.1971,213.23,41.7,86.99
1072976.0,0.7098,-0.1872,0.6474,5.5791,0.1823,4.5014,213.18,41.66,86.9
1072996.0,0.7137,-0.156,0.6474,6.2052,0.7388,4.5014,213.12,41.61,86.81
1073015.0,0.7137,-0.156,0.6474,5.7878,1.991,3.5971,213.06,41.56,86.73
1073034.0,0.7176,-0.1599,0.6513,5.0226,2.7562,2.971,213.0,41.52,86.64
1073053.0,0.7176,-0.1755,0.6435,5.44,2.4779,3.7362,212.95,41.47,86.56
1073073.0,0.7137,-0.1716,0.6435,6.3443,1.017,5.2666,212.89,41.42,86.47
1073092.0,0.7176,-0.1443,0.6396,4.8139,-0.3743,5.4753,212.83,41.37,86.39
1073111.0,0.7176,-0.1404,0.624,2.6574,-0.7221,4.9188,212.77,41.32,86.3
1073131.0,0.7215,-0.1482,0.6123,1.3357,0.1127,4.1536,212.72,41.27,86.22
1073150.0,0.7098,-0.1677,0.585,1.753,0.1127,3.0406,212.66,41.22,86.13
