t_ms,ax,ay,az,gx,gy,gz,yaw,pitch,roll
1187428.0,-0.7956,0.6201,0.0897,-3.2557,-19.0177,5.7536,212.07,54.26,86.15
1187447.0,-0.8073,0.5889,0.0819,-3.7426,-10.9482,-1.9681,211.94,54.24,85.97
1187466.0,-0.8307,0.5499,0.0975,1.5443,-2.9482,-10.8725,211.76,54.32,85.74
1187485.0,-0.8424,0.5616,0.1092,4.953,1.0866,-13.029,211.56,54.39,85.47
1187504.0,-0.8541,0.624,0.0975,5.7183,1.991,-8.7855,211.42,54.36,85.29
1187523.0,-0.8658,0.6084,0.0936,-2.9078,2.617,2.2058,211.3,54.37,85.12
1187542.0,-0.8931,0.5499,0.0819,-7.0817,2.4779,7.284,211.23,54.49,85.02
1187561.0,-0.9087,0.5226,0.0702,-2.2122,0.8083,6.3101,211.19,54.63,84.96
1187580.0,-0.9126,0.5304,0.0624,6.6922,-0.8612,-0.229,211.17,54.77,84.92
1187599.0,-0.8892,0.5421,0.0819,16.3617,-3.5743,-7.3942,211.09,54.88,84.82
1187618.0,-0.8385,0.5889,0.1014,18.7965,-6.2873,-7.2551,210.94,54.87,84.63
1187637.0,-0.8385,0.6201,0.0975,12.4661,-5.4525,-3.5681,210.83,54.81,84.49
1187656.0,-0.8385,0.6279,0.1053,7.1791,-3.296,-2.9421,210.71,54.73,84.32
1187675.0,-0.8463,0.6006,0.0897,3.4922,-0.4438,-5.3768,210.63,54.72,84.21
1187694.0,-0.8463,0.5811,0.0936,3.4922,0.6692,-5.5855,210.54,54.74,84.09
1187713.0,-0.8541,0.5733,0.0819,4.0487,2.617,-4.8203,210.49,54.78,84.01
1187733.0,-0.8658,0.5733,0.0663,5.9965,3.4518,-3.6377,210.49,54.83,84.0
1187752.0,-0.8541,0.5967,0.0585,7.527,3.3823,-3.3594,210.51,54.84,84.02
1187771.0,-0.8541,0.5889,0.0741,7.3878,4.7736,-3.9855,210.49,54.85,83.98
1187790.0,-0.8541,0.5967,0.0936,8.0835,6.3736,-4.6812,210.42,54.85,83.88
1187809.0,-0.8268,0.5811,0.1209,6.3443,7.8344,-3.6377,210.23,54.83,83.64
1187828.0,-0.8034,0.5616,0.1404,5.1617,9.7127,-5.3073,209.97,54.82,83.31
1187847.0,-0.8346,0.5733,0.1053,4.6748,8.4605,-6.3507,209.87,54.83,83.16
1187866.0,-0.8775,0.5694,0.0585,4.1878,2.2692,-3.3594,209.9,54.89,83.19
1187885.0,-0.8892,0.6201,0.0507,6.9704,-4.0612,-0.0899,209.95,54.89,83.25
1187905.0,-0.8814,0.6318,0.039,5.927,-6.2177,-0.7855,210.02,54.88,83.33
1187924.0,-0.819,0.5811,0.0624,5.0922,-5.5221,-1.829,210.04,54.86,83.35
1187944.0,-0.8034,0.5265,0.039,2.7965,-0.3743,0.5362,210.1,54.91,83.41
1187963.0,-0.7995,0.5031,0.0234,4.1183,4.217,1.7884,210.18,54.98,83.49
1187982.0,-0.8151,0.5304,0.0234,9.9617,7.1388,4.4319,210.26,55.02,83.59
1188001.0,-0.8424,0.546,0.0273,14.2748,8.8083,6.3797,210.33,55.06,83.67
1188020.0,-0.858,0.5577,0.117,18.9357,8.0431,3.8058,210.17,55.12,83.47
1188039.0,-0.8229,0.6552,0.2379,26.0313,7.417,-1.8986,209.91,55.02,83.15
1188058.0,-0.8073,0.6864,0.1833,21.0226,4.704,-5.3073,209.72,54.86,82.92
1188077.0,-0.8307,0.6396,0.0897,2.7965,-5.2438,3.1101,209.7,54.77,82.88
1188096.0,-0.8229,0.6006,0.0702,-1.447,-11.2264,8.7449,209.72,54.74,82.89
1188115.0,-0.8463,0.5811,0.0351,2.1704,-8.1656,3.6666,209.79,54.75,82.98
1188134.0,-0.8814,0.5733,0.0468,3.7009,-0.3047,-2.8029,209.84,54.81,83.03
1188154.0,-0.8892,0.5499,0.0663,4.953,7.417,-5.7247,209.86,54.9,83.04
1188173.0,-0.8892,0.5343,0.0858,2.6574,9.8518,-4.4029,209.82,55.02,82.99
1188192.0,-0.8853,0.5304,0.1014,1.1965,9.4344,-0.9942,209.74,55.13,82.88
1188211.0,-0.9048,0.5304,0.0741,1.9617,4.217,1.371,209.74,55.25,82.87
1188230.0,-0.8892,0.5499,0.0702,6.2052,-4.9656,0.0493,209.74,55.33,82.86
1188249.0,-0.8619,0.5577,0.0741,9.9617,-9.3482,-2.0377,209.73,55.37,82.85
1188268.0,-0.8424,0.6045,0.1053,9.2661,-8.0264,-2.8029,209.65,55.32,82.74
1188326.0,-0.8931,0.5421,0.0351,-5.4817,5.2605,-2.316,209.67,55.42,82.74
1188346.0,-0.8892,0.5499,0.0429,-4.7165,5.2605,-4.0551,209.73,55.49,82.8
1188365.0,-0.9009,0.5343,0.0312,-4.0209,4.0779,-5.3768,209.8,55.58,82.88
1188384.0,-0.8931,0.507,0.0273,-2.2122,1.9214,-5.8638,209.87,55.68,82.95
1188403.0,-0.8736,0.4953,0.0156,-0.6122,1.3649,-3.916,209.95,55.77,83.04
1188423.0,-0.8697,0.4953,0.0039,4.1183,0.9475,-2.8725,210.04,55.86,83.15
1188442.0,-0.8697,0.5304,0.0078,10.24,-0.4438,-3.1507,210.14,55.92,83.26
1188461.0,-0.8658,0.5655,0.0312,12.953,-0.7917,-2.4551,210.21,55.94,83.35
1188480.0,-0.8541,0.6045,0.0663,13.44,-0.3743,-1.8986,210.23,55.9,83.37
1188696.0,-0.897,0.5655,0.0585,6.6922,7.2779,2.2753,210.5,55.96,83.61
1188715.0,-0.7566,0.5382,0.0741,5.0922,7.2083,2.4145,210.47,55.91,83.56
1188734.0,-0.7254,0.5148,0.0897,-1.0296,14.304,3.8058,210.37,55.84,83.43
1188754.0,-0.7917,0.4836,0.0936,-3.3252,17.4344,2.6927,210.26,55.93,83.28
1188811.0,-0.8814,0.6318,0.0585,6.9704,-5.5221,0.3971,210.33,56.03,83.36
1188945.0,-0.8619,0.5499,0.0273,-0.0557,4.8431,1.7884,210.68,56.18,83.74
1188964.0,-0.8307,0.546,0.0351,-0.6817,4.8431,1.0232,210.74,56.19,83.8
1188983.0,-0.8424,0.5343,0.0351,0.0139,5.2605,-1.0638,210.8,56.22,83.87
1189002.0,-0.8658,0.5382,0.0351,0.7096,4.4257,-2.1073,210.85,56.27,83.92
1189021.0,-0.8697,0.5343,0.0468,0.64,2.6866,-1.6899,210.88,56.33,83.95
1189040.0,-0.8658,0.546,0.0429,0.5704,2.1997,-0.3681,210.92,56.36,83.99
1189117.0,-0.8853,0.5538,0.0468,0.7096,1.504,-3.1507,211.1,56.52,84.19
1189136.0,-0.8658,0.5616,0.0507,0.4313,2.7562,-3.3594,211.12,56.53,84.21
1189156.0,-0.858,0.5616,0.0468,-0.8904,5.817,-2.9421,211.15,56.54,84.25
1189175.0,-0.8658,0.5538,0.0507,-0.3339,6.6518,-2.2464,211.17,56.56,84.27
1189194.0,-0.858,0.5538,0.0624,0.64,5.0518,-1.5507,211.16,56.58,84.25
1189213.0,-0.8385,0.546,0.0585,2.0313,3.104,0.4666,211.16,56.58,84.24
1189232.0,-0.8463,0.5616,0.0624,3.2139,2.8257,1.7884,211.15,56.57,84.23
1189289.0,-0.8073,0.5733,0.0624,-1.1687,0.1823,2.2058,211.11,56.44,84.16
1189308.0,-0.8424,0.5733,0.0429,-3.4643,2.8257,1.371,211.15,56.42,84.2
1189346.0,-0.9048,0.5733,0.0195,-0.3339,-1.209,0.1188,211.27,56.48,84.34
1189365.0,-0.9048,0.6084,0.0273,5.3009,-5.4525,-2.4551,211.33,56.47,84.41
1189404.0,-0.8619,0.6084,0.0468,1.4748,-3.9221,0.4666,211.42,56.37,84.51
1189423.0,-0.8697,0.5655,0.039,0.0835,-0.583,2.0666,211.45,56.39,84.56
1189442.0,-0.8931,0.546,0.0312,0.5704,1.1562,0.4666,211.5,56.44,84.61
1189461.0,-0.897,0.5694,0.0429,0.2226,2.1997,-1.4116,211.53,56.47,84.64
1189481.0,-0.9165,0.5772,0.0546,-5.6904,4.7736,-3.429,211.53,56.51,84.64
1189500.0,-0.8541,0.5343,0.0585,-13.6904,6.0953,-8.0203,211.52,56.55,84.61
1189519.0,-0.7215,0.5031,0.0312,-18.9078,5.7475,-7.5334,211.56,56.51,84.66
1189538.0,-0.5538,0.429,0.039,-19.9513,4.9127,7.771,211.57,56.4,84.66
1189577.0,-0.1599,0.9204,-0.0702,30.6226,-12.7569,80.0492,211.7,55.93,84.82
1189710.0,0.468,1.9929,0.9789,55.9443,-191.6091,383.3536,211.37,54.05,84.59
1189729.0,0.5928,1.9929,1.0101,89.6139,-267.9917,354.8318,211.17,53.78,84.41
1189748.0,0.5187,1.9929,0.9555,110.2748,-287.3308,345.8579,210.95,53.51,84.24
1189767.0,0.468,1.9929,0.8931,125.3704,-269.1047,392.6058,210.75,53.22,84.09
1189843.0,0.3159,1.9929,0.9711,185.753,-289.7656,576.3275,210.03,51.9,83.57
1189862.0,0.5655,1.9929,1.17,222.7617,-310.983,587.1797,209.82,51.56,83.44
1189882.0,0.6123,1.9929,1.1583,242.8661,-302.0091,569.5101,209.61,51.21,83.32
1189901.0,0.4992,1.9929,1.5015,269.1617,-278.2873,555.3884,209.4,50.88,83.19
1189920.0,-0.3276,1.9929,1.4391,233.753,-196.8264,554.6232,209.21,50.57,83.06
1189940.0,-0.975,1.9929,1.0647,184.2226,-155.3656,542.7275,209.03,50.24,82.91
1189959.0,-1.5639,1.9929,0.5031,167.1096,-161.0699,515.6666,208.88,49.86,82.79
1189978.0,-1.6887,1.7706,0.4446,189.6487,-202.1134,461.684,208.67,49.52,82.6
1189998.0,-1.8135,1.2519,0.6474,207.1791,-229.2438,405.1971,208.37,49.44,82.31
1190017.0,-1.9968,0.819,0.6396,204.7444,-238.983,339.4579,208.12,49.47,82.1
1190036.0,-1.9968,0.3666,0.936,224.0835,-230.9134,209.7884,207.88,49.52,81.91
1190055.0,-1.9968,0.0429,1.9929,197.2313,-142.4264,74.484,207.66,49.56,81.72
1190074.0,-1.9968,-0.0429,1.9929,24.153,34.3388,23.771,207.53,49.62,81.55
1190131.0,-1.9968,0.6396,1.0374,-111.7078,129.0866,-464.4377,207.26,50.23,80.98
1190150.0,-1.9968,1.4469,1.1661,-93.6904,108.0779,-550.4203,207.07,50.42,80.69
1190169.0,-1.9968,1.9929,1.2285,-94.0383,69.8866,-705.5508,206.86,50.58,80.39
1190188.0,-1.9968,1.9929,1.131,-107.2557,62.0953,-872.3682,206.63,50.79,80.07
1190207.0,-1.9968,1.9929,0.7527,-120.7513,17.991,-1111.3943,206.36,51.01,79.71
1190245.0,-1.9968,1.9929,1.9929,-327.7078,-433.0699,-1719.6029,205.35,51.85,78.57
1190264.0,-1.9968,1.9929,1.9929,-480.5426,-449.696,-1511.1855,204.77,52.25,77.85
1190493.0,-1.9968,1.9929,-0.5694,374.4835,585.7127,-456.3682,208.64,54.54,81.07
1190512.0,-1.9968,1.9929,-0.3393,393.7531,567.1388,-382.2116,209.11,54.61,81.65
1190531.0,-1.9968,1.9929,-0.3549,355.84,587.0344,-275.3595,209.59,54.65,82.23
1190688.0,-0.9984,1.9929,1.9929,244.953,206.1649,48.5362,211.92,54.17,85.24
1190707.0,-0.5655,1.9266,1.9929,164.327,182.3736,29.8232,211.87,54.08,85.19
1190726.0,-0.1014,1.3377,1.9929,107.0748,162.8953,29.1971,211.81,54.0,85.11
1190745.0,0.1287,0.5382,1.9929,77.44,146.2692,55.2145,211.75,53.95,85.03
1190764.0,0.2067,0.1014,1.9929,89.3357,110.9301,85.4753,211.68,53.91,84.93
1190783.0,0.2379,0.2379,1.9929,128.8487,69.6779,97.7884,211.58,53.86,84.84
1190841.0,0.273,0.858,1.2675,9.3357,-62.5656,96.3971,211.14,53.57,84.37
1190861.0,0.3666,0.7254,0.9633,-42.2122,-87.609,74.5536,210.97,53.45,84.16
1190880.0,0.4914,0.546,0.7839,-59.1861,-88.583,56.8145,210.82,53.34,83.97
1190899.0,0.585,0.3939,0.6864,-71.2209,-80.1656,30.2406,210.68,53.24,83.79
1190919.0,0.624,0.3315,0.6708,-60.3687,-53.1047,-0.4377,210.55,53.16,83.62
1190938.0,0.6279,0.2223,0.6123,-49.3078,-21.4525,-11.4986,210.45,53.09,83.48
1190957.0,0.5967,0.1404,0.5928,-43.4643,2.1301,-21.7247,210.35,53.04,83.35
1190977.0,0.585,0.078,0.6084,-26.6991,13.3997,-28.4725,210.26,52.99,83.22
1191093.0,0.5343,0.0702,0.7527,-27.1861,-4.3395,-15.3247,209.67,52.64,82.44
1191112.0,0.5694,0.0546,0.7644,-22.8035,-10.2525,-2.6638,209.57,52.59,82.3
1191131.0,0.5928,0.078,0.8073,-18.4209,-11.2264,12.2232,209.46,52.54,82.16
1191150.0,0.5772,0.0975,0.8268,-15.847,-6.496,20.9188,209.35,52.48,82.02
1191169.0,0.5421,0.1014,0.8229,-15.0817,-3.9917,19.9449,209.24,52.42,81.88
1191188.0,0.5031,0.0702,0.8073,-13.8296,0.8083,17.6493,209.14,52.37,81.74
1191207.0,0.4953,0.0468,0.7722,-8.473,1.0866,10.971,209.03,52.32,81.6
1191226.0,0.4875,0.0897,0.7527,-2.2817,-0.5134,4.9884,208.93,52.26,81.47
1191284.0,0.5031,0.0624,0.7371,-9.6557,-11.8525,3.7362,208.59,52.1,81.04
1191303.0,0.5265,0.0819,0.7449,-7.847,-13.3134,3.3884,208.48,52.05,80.9
1191322.0,0.5226,0.0663,0.7449,-4.5774,-10.6699,3.7362,208.38,51.99,80.77
1191341.0,0.546,0.1014,0.7527,-0.5426,-5.7308,4.084,208.27,51.93,80.64
1191360.0,0.5499,0.1053,0.7683,2.1704,2.1301,3.4579,208.17,51.88,80.51
1191380.0,0.5343,0.0975,0.7605,3.7704,7.8344,4.5014,208.07,51.82,80.38
1191399.0,0.5187,0.1326,0.7722,7.5965,9.2257,6.9362,207.97,51.76,80.25
1191418.0,0.5031,0.1443,0.78,7.3183,7.6953,7.5623,207.87,51.7,80.12
1191437.0,0.5031,0.1716,0.8034,8.7096,4.2866,7.1449,207.77,51.63,79.99
1191495.0,0.5148,0.1248,0.8424,4.327,1.7823,4.6406,207.46,51.45,79.6
1191515.0,0.507,0.195,0.8229,7.7357,1.6431,5.2666,207.34,51.38,79.45
1191573.0,0.4914,0.1638,0.7839,-12.4383,-8.583,-1.829,207.02,51.18,79.04
1191592.0,0.5031,0.1014,0.7566,-14.8035,-10.5308,-2.316,206.91,51.12,78.9
1191611.0,0.5226,0.0741,0.7488,-10.0035,-10.9482,-2.3855,206.8,51.07,78.76
1191630.0,0.5304,0.1287,0.7566,-4.9948,-10.5308,-2.6638,206.7,51.01,78.63
1191649.0,0.5538,0.1443,0.7566,-8.8904,-8.4438,-3.0812,206.6,50.94,78.49
1191668.0,0.5538,0.1209,0.741,-11.047,-6.7743,-2.6638,206.5,50.88,78.36
1191687.0,0.546,0.0936,0.7371,-11.3252,-4.1308,-2.8029,206.4,50.82,78.23
1191706.0,0.546,0.0741,0.741,-8.6817,-1.9743,-2.2464,206.3,50.76,78.1
1191725.0,0.5538,0.0936,0.7605,-4.16,-1.9743,-2.8725,206.2,50.7,77.97
1191744.0,0.5772,0.1248,0.7605,-2.9774,-0.2351,-2.2464,206.1,50.64,77.84
1191763.0,0.5694,0.1131,0.7644,-1.2383,1.504,-1.829,206.01,50.58,77.72
1191782.0,0.5616,0.078,0.7566,1.6835,0.3214,-0.229,205.91,50.52,77.6
1191801.0,0.5733,0.0897,0.7683,4.1878,-1.7656,0.2579,205.81,50.46,77.47
1191820.0,0.5733,0.1209,0.7683,3.353,-3.296,0.7449,205.71,50.39,77.35
1191879.0,0.6045,0.1287,0.741,1.6139,-4.2003,2.0666,205.42,50.19,76.97
1191996.0,0.5577,0.1326,0.7488,5.9965,3.3823,6.6579,204.85,49.75,76.23
1192015.0,0.5421,0.1443,0.7605,3.9791,5.191,7.9797,204.76,49.68,76.11
1192034.0,0.5265,0.1599,0.7644,3.353,6.9997,5.8232,204.67,49.61,75.99
1192054.0,0.5187,0.1638,0.7722,0.64,6.9997,3.5275,204.57,49.54,75.86
1192187.0,0.5538,0.0975,0.7761,-3.3948,-2.809,-2.1073,203.91,49.08,74.97
1192206.0,0.5694,0.1131,0.7956,-2.073,-1.9047,-2.4551,203.81,49.01,74.85
1192225.0,0.5655,0.1365,0.7917,-2.56,0.1823,-2.4551,203.72,48.95,74.72
1192244.0,0.5733,0.1326,0.7761,-4.5774,1.1562,-4.4725,203.63,48.88,74.6
1192263.0,0.5655,0.0663,0.7527,-5.2035,1.991,-4.8203,203.53,48.81,74.48
1192283.0,0.5694,0.0858,0.7449,0.153,0.391,-6.1421,203.44,48.75,74.35
1192302.0,0.546,0.1287,0.741,2.5183,-1.1395,-7.2551,203.35,48.68,74.23
1192321.0,0.5304,0.1755,0.7527,1.0574,-3.5047,-9.1334,203.25,48.6,74.1
1192341.0,0.5304,0.1404,0.7605,-5.1339,-4.3395,-13.6551,203.15,48.53,73.97
1192360.0,0.5382,0.1326,0.7644,-6.8035,-3.783,-18.2464,203.05,48.47,73.84
1192379.0,0.5304,0.1794,0.7644,-8.6122,-2.2525,-22.0029,202.96,48.4,73.71
1192399.0,0.5616,0.1677,0.7761,-13.76,-0.3743,-25.0638,202.86,48.33,73.58
1192418.0,0.5772,0.0975,0.7683,-14.7339,1.7823,-24.716,202.77,48.26,73.45
1192437.0,0.6045,0.0858,0.7566,-12.5078,3.0344,-21.5855,202.68,48.2,73.33
1192456.0,0.6006,0.0936,0.7605,-6.5948,4.8431,-18.9421,202.59,48.14,73.21
1192476.0,0.585,0.0819,0.7527,-2.6991,4.5649,-11.1507,202.5,48.07,73.08
1192515.0,0.5031,0.1404,0.7488,3.4922,1.3649,-4.1942,202.32,47.93,72.84
1192535.0,0.4914,0.2574,0.7605,4.3965,-2.9482,-8.8551,202.21,47.83,72.7
1192593.0,0.7488,0.2223,0.7215,-7.0817,2.3388,-25.4116,201.95,47.59,72.35
1192612.0,0.6981,0.0897,0.702,-8.1252,3.6605,-20.3334,201.87,47.52,72.24
1192631.0,0.6279,-0.0039,0.6747,-5.2035,-3.0873,-7.6029,201.79,47.46,72.13
1192650.0,0.663,-0.0078,0.6825,-1.3774,-9.2786,9.5101,201.7,47.39,72.01
1192674.0,0.6123,0.0,0.6591,3.4922,-13.1047,23.1449,201.6,47.29,71.87
1192693.0,0.585,0.0585,0.6747,11.7009,-14.5656,30.5884,201.51,47.2,71.76
1192713.0,0.5655,0.1287,0.702,16.7791,-12.8264,30.7971,201.42,47.11,71.65
1192732.0,0.5577,0.2106,0.7371,14.4139,-8.583,25.3014,201.34,47.01,71.54
1192751.0,0.5811,0.1794,0.7527,4.6052,-3.5047,16.5362,201.26,46.93,71.42
1192770.0,0.5733,0.1248,0.741,-2.073,2.617,9.8579,201.17,46.85,71.31
1192789.0,0.6045,0.0975,0.741,-2.2817,5.6779,3.8058,201.09,46.77,71.2
1192808.0,0.6123,0.1248,0.7488,-0.473,8.5301,1.7188,201.02,46.69,71.09
1192827.0,0.6084,0.1131,0.7449,-0.5426,9.3649,1.7884,200.94,46.61,70.98
1192846.0,0.5889,0.1053,0.7332,-0.473,8.5301,2.7623,200.86,46.53,70.86
1192865.0,0.5928,0.1092,0.7332,0.5704,5.6083,3.5275,200.78,46.46,70.75
1192884.0,0.585,0.1014,0.7371,1.3357,2.5475,5.8927,200.7,46.38,70.64
1192903.0,0.5772,0.0858,0.7449,0.7096,-0.4438,7.284,200.62,46.3,70.52
1192922.0,0.5889,0.0663,0.7527,1.3357,-2.1134,7.1449,200.53,46.22,70.41
1192941.0,0.5889,0.0897,0.741,2.6574,-1.0003,5.3362,200.45,46.14,70.3
1192960.0,0.6084,0.0858,0.7488,2.4487,0.6692,2.9014,200.37,46.06,70.18
1193019.0,0.6045,0.0702,0.7254,1.0574,7.1388,-0.2986,200.13,45.82,69.84
1193038.0,0.5967,0.0663,0.7293,3.1443,6.304,0.8145,200.05,45.75,69.73
1193058.0,0.5889,0.078,0.7332,4.4661,4.9127,1.6493,199.97,45.67,69.62
1193077.0,0.5811,0.0936,0.7449,4.8835,3.1736,1.4406,199.88,45.58,69.5
1193096.0,0.5928,0.117,0.7488,4.4661,2.6866,1.3014,199.81,45.5,69.39
1193115.0,0.5967,0.1092,0.7527,2.0313,2.617,1.4406,199.73,45.42,69.28
1193135.0,0.5928,0.1131,0.7527,0.4313,3.1736,1.2319,199.64,45.34,69.16
1193154.0,0.585,0.1092,0.7449,-0.4035,3.1736,0.7449,199.56,45.25,69.05
1193173.0,0.5967,0.1092,0.7449,-1.7948,2.6866,1.371,199.49,45.17,68.94
1193250.0,0.5928,0.078,0.7371,3.0052,3.8692,4.6406,199.17,44.84,68.49
1193269.0,0.5889,0.0897,0.7488,5.7878,1.9214,5.6145,199.1,44.76,68.38
1193288.0,0.585,0.0975,0.7566,5.44,0.5997,5.9623,199.02,44.67,68.27
1193307.0,0.6006,0.1209,0.7605,3.0748,-1.0699,5.1275,198.94,44.59,68.16
1193326.0,0.5889,0.1326,0.7566,1.0574,-1.8351,2.5536,198.86,44.5,68.05
1193345.0,0.6123,0.1131,0.7488,-2.073,-2.0438,1.371,198.78,44.41,67.94
1193364.0,0.5889,0.1131,0.7176,-3.3948,-3.0177,0.4666,198.7,44.33,67.82
