t_ms,ax,ay,az,gx,gy,gz,yaw,pitch,roll
1158287.0,-0.7839,0.7098,-0.1677,-19.8817,18.8953,-2.2464,224.0,48.79,103.15
1158306.0,-0.7683,0.6903,-0.1794,-21.6209,20.4953,-1.6203,224.05,48.75,103.19
1158325.0,-0.7605,0.6591,-0.1872,-22.4557,21.1214,0.1188,224.11,48.73,103.25
1158344.0,-0.7605,0.6357,-0.1911,-21.273,21.1214,2.4145,224.18,48.73,103.33
1158364.0,-0.7683,0.624,-0.1872,-16.6817,20.217,3.5275,224.26,48.75,103.41
1158383.0,-0.78,0.6318,-0.1833,-10.7687,18.1997,3.2493,224.32,48.77,103.48
1158402.0,-0.7956,0.6474,-0.1755,-5.3426,14.9301,2.6927,224.37,48.8,103.52
1158422.0,-0.8073,0.663,-0.1599,-1.7252,10.7562,1.9275,224.38,48.83,103.53
1158441.0,-0.8112,0.6747,-0.1521,0.153,6.5127,1.2319,224.37,48.85,103.51
1158465.0,-0.8229,0.6474,-0.1404,0.9183,3.591,1.7884,224.35,48.94,103.46
1158484.0,-0.8307,0.624,-0.1443,4.0487,0.8083,2.0666,224.34,49.04,103.45
1158503.0,-0.8307,0.6162,-0.1365,8.2922,-2.6699,1.1623,224.33,49.15,103.43
1158522.0,-0.8268,0.6279,-0.1209,11.84,-5.6612,0.5362,224.27,49.26,103.35
1158541.0,-0.819,0.6279,-0.1209,13.0226,-8.1656,0.884,224.22,49.36,103.27
1158561.0,-0.8151,0.6396,-0.1287,13.0226,-9.696,0.3275,224.17,49.42,103.21
1158580.0,-0.819,0.6318,-0.117,13.5096,-10.6003,-0.0203,224.11,49.51,103.12
1158599.0,-0.8112,0.6396,-0.1131,13.7183,-10.5308,-0.0899,224.03,49.58,103.01
1158619.0,-0.8073,0.6513,-0.1053,12.327,-10.0438,0.3971,223.92,49.63,102.86
1158639.0,-0.7995,0.6708,-0.1092,9.1965,-7.2612,0.3275,223.82,49.63,102.72
1158658.0,-0.7917,0.6747,-0.1131,5.3704,-6.0786,0.0493,223.73,49.62,102.6
1158678.0,-0.7917,0.6591,-0.1248,1.8226,-3.4351,0.2579,223.69,49.62,102.54
1158697.0,-0.7956,0.6708,-0.1287,0.64,-1.8351,-0.0203,223.66,49.61,102.48
1158716.0,-0.8034,0.6786,-0.1326,-0.5426,-0.7917,-0.7855,223.63,49.6,102.43
1158736.0,-0.7956,0.6669,-0.1404,-1.5165,-0.3047,-0.5768,223.63,49.59,102.42
1158755.0,-0.7995,0.6669,-0.1404,-2.073,0.6692,0.4666,223.62,49.59,102.4
1158774.0,-0.7917,0.6591,-0.1599,-2.56,1.7127,0.6753,223.66,49.59,102.44
1158793.0,-0.7956,0.6552,-0.156,-1.9339,2.4083,0.1884,223.68,49.59,102.46
1158813.0,-0.8034,0.663,-0.156,-1.1687,2.0605,-0.4377,223.71,49.59,102.49
1158832.0,-0.7956,0.6708,-0.1521,-0.96,1.8518,-0.9247,223.72,49.58,102.5
1158851.0,-0.7917,0.663,-0.1521,-1.3774,2.617,-1.0638,223.74,49.57,102.51
1158870.0,-0.7917,0.663,-0.1521,-1.5861,3.591,-0.8551,223.76,49.56,102.52
1158889.0,-0.7839,0.6591,-0.1482,-1.5861,4.8431,-0.7855,223.77,49.55,102.53
1158908.0,-0.7839,0.6708,-0.1404,-2.0035,5.6083,-0.5768,223.77,49.53,102.51
1158927.0,-0.7878,0.6669,-0.1326,-2.9078,7.2779,0.0493,223.75,49.52,102.47
1159003.0,-0.8151,0.6864,-0.1365,0.8487,3.104,-2.5247,223.74,49.6,102.42
1159042.0,-0.8151,0.6474,-0.1443,-1.1687,2.3388,-2.3855,223.73,49.64,102.39
1159061.0,-0.8073,0.6396,-0.1404,1.6835,2.0605,-2.7334,223.74,49.68,102.4
1159080.0,-0.8034,0.6552,-0.1287,4.5357,2.1997,-3.1507,223.71,49.7,102.36
1159099.0,-0.8034,0.6786,-0.117,4.8139,2.0605,-1.8986,223.65,49.69,102.27
1159119.0,-0.7995,0.6864,-0.1209,2.7965,2.3388,-0.5768,223.6,49.66,102.19
1159138.0,-0.8112,0.6591,-0.1209,1.8226,2.6866,0.0493,223.56,49.69,102.13
1159158.0,-0.8112,0.6513,-0.1287,0.9183,3.104,0.3275,223.55,49.72,102.1
1159177.0,-0.8112,0.6474,-0.1365,1.4748,3.4518,0.0493,223.55,49.75,102.1
1159196.0,-0.8151,0.6474,-0.1365,2.8661,2.8953,-0.1594,223.55,49.79,102.1
1159215.0,-0.8151,0.6357,-0.1404,3.353,2.4083,0.1884,223.57,49.83,102.11
1159235.0,-0.8229,0.6474,-0.1326,4.4661,2.2692,-0.0899,223.56,49.88,102.1
1159254.0,-0.8229,0.6318,-0.1365,5.3009,1.5736,-0.4377,223.57,49.94,102.1
1159273.0,-0.7956,0.6318,-0.1209,5.44,1.4344,-0.0899,223.55,49.97,102.07
1159293.0,-0.7761,0.624,-0.1131,4.5357,3.5214,-0.4377,223.51,50.0,102.01
1159465.0,-0.7605,0.5967,-0.1092,-4.3687,7.904,-4.6116,223.28,50.24,101.65
1159484.0,-0.8112,0.5655,-0.1053,-3.2557,15.8344,-0.0899,223.28,50.37,101.63
1159503.0,-0.8658,0.5811,-0.1287,-1.0991,13.9562,2.971,223.3,50.49,101.66
1159523.0,-0.8736,0.6318,-0.1482,3.84,4.3562,2.9014,223.34,50.57,101.7
1159542.0,-0.8229,0.6903,-0.1521,6.7617,-4.409,0.884,223.36,50.54,101.72
1159561.0,-0.7761,0.6942,-0.1365,4.1878,-5.1743,-0.4377,223.35,50.46,101.7
1159580.0,-0.7644,0.6435,-0.1014,0.2922,0.391,-2.0377,223.28,50.43,101.61
1160188.0,-0.7722,0.6396,-0.1209,5.3009,4.0083,-0.5073,223.15,51.42,101.22
1160207.0,-0.7683,0.624,-0.1287,5.3704,6.0257,-0.0899,223.17,51.39,101.23
1160226.0,-0.7566,0.5967,-0.1209,7.8052,5.817,-0.2986,223.18,51.39,101.25
1160245.0,-0.7527,0.5928,-0.1014,11.1443,3.591,0.3275,223.15,51.38,101.2
1160264.0,-0.7605,0.6045,-0.0819,13.5096,-0.1656,3.4579,223.06,51.38,101.08
1160303.0,-0.7449,0.7293,-0.0975,19.9791,-12.9656,3.8058,222.88,51.14,100.85
1160323.0,-0.6747,0.7605,-0.0975,19.0748,-20.2003,9.6493,222.81,50.94,100.77
1160342.0,-0.5967,0.8073,-0.0936,15.3878,-26.6699,27.9449,222.73,50.73,100.69
1160361.0,-0.4797,0.8502,-0.0507,9.5443,-27.9221,53.4753,222.64,50.5,100.57
1160671.0,0.1677,1.9929,0.0078,259.84,-105.1395,259.9449,220.96,46.45,99.84
1160690.0,0.0975,1.9929,-0.0897,240.5009,-60.5482,293.2666,220.87,46.16,99.83
1160709.0,-0.0351,1.9929,-0.156,216.0835,-38.7743,326.6579,220.8,45.85,99.83
1161033.0,-1.9968,-0.4875,0.9321,59.2139,-12.0612,-47.4638,220.14,42.75,100.11
1161052.0,-1.9968,-0.4563,0.5889,0.64,25.3649,-137.6203,220.13,42.95,100.07
1161071.0,-1.9968,-0.3549,0.1872,-23.9861,37.191,-217.829,220.16,43.2,100.07
1161090.0,-1.9968,-0.2184,0.0468,-19.8817,22.3736,-288.5073,220.19,43.48,100.08
1161109.0,-1.9968,0.1677,0.1209,-11.8817,-4.6177,-361.829,220.2,43.79,100.07
1161128.0,-1.7784,0.7176,0.2925,-25.3774,-27.6438,-433.0638,220.15,44.1,99.96
1161147.0,-1.7628,1.326,0.3159,-67.4643,-22.2177,-508.1247,220.05,44.38,99.75
1161166.0,-1.8057,1.7901,0.2379,-128.473,-14.6351,-593.1334,219.92,44.6,99.47
1161185.0,-1.9968,1.9695,0.0078,-157.5513,-15.609,-676.5421,219.78,44.86,99.15
1161204.0,-1.9968,1.9929,-0.0858,-191.36,-45.7308,-712.5073,219.65,45.11,98.83
1161223.0,-1.9968,1.9929,0.0624,-198.247,-99.0177,-759.0464,219.47,45.38,98.47
1161453.0,-1.9968,1.9929,-1.0608,-442.8383,741.4692,-306.4551,220.12,47.48,96.38
1161510.0,-1.9968,1.9929,0.0312,141.3009,895.1388,-87.3942,221.1,47.78,96.89
1161529.0,-1.9968,1.9929,-0.4368,336.64,920.4605,-81.8986,221.63,47.71,97.44
1161644.0,-1.9968,1.9929,0.0507,302.1357,487.6257,130.971,223.69,47.08,99.85
1161663.0,-1.9968,1.9929,0.507,277.6487,431.7649,132.1536,223.69,47.01,99.83
1161683.0,-1.9968,1.9929,0.741,286.6226,389.817,115.5971,223.69,46.95,99.82
1161702.0,-1.9344,1.5327,1.4703,306.727,343.5562,92.6406,223.69,46.93,99.83
1161721.0,-1.5795,1.4664,1.5288,307.84,281.0866,96.6058,223.67,46.9,99.83
1161740.0,-1.0062,1.3962,1.4976,269.8574,222.5823,98.484,223.63,46.84,99.8
1161760.0,-0.5265,1.2558,1.482,229.2313,181.3301,88.3275,223.57,46.78,99.75
1161779.0,-0.2847,0.819,1.599,183.04,145.017,86.9362,223.51,46.73,99.69
1161799.0,-0.0078,0.3042,1.794,137.9617,112.8779,103.771,223.45,46.69,99.62
1161819.0,0.2262,-0.0624,1.8135,124.1878,97.2953,115.7362,223.39,46.65,99.56
1161838.0,0.2223,0.0078,1.7043,131.9791,82.0605,109.4753,223.32,46.61,99.5
1161858.0,0.1131,0.2262,1.5366,131.0748,49.504,76.9188,223.24,46.58,99.41
1161877.0,0.156,0.507,1.5132,103.8748,8.3214,27.4579,223.13,46.55,99.3
1161896.0,0.2535,0.5967,1.4313,46.8313,-17.9047,4.4319,223.02,46.52,99.17
1161915.0,0.3276,0.4836,1.248,-10.9774,-39.8177,4.9188,222.89,46.49,99.01
1161935.0,0.3666,0.2457,1.0842,-43.8817,-57.0699,9.0232,222.76,46.46,98.84
1161954.0,0.4485,0.1053,0.9828,-48.1252,-59.8525,3.2493,222.65,46.44,98.68
1161973.0,0.5109,0.0585,0.8619,-45.4122,-56.7917,0.884,222.54,46.42,98.54
1161993.0,0.5772,0.0312,0.7683,-31.4296,-44.8264,-3.0812,222.44,46.39,98.4
1162012.0,0.6084,0.0117,0.7449,-16.96,-29.5917,-2.9421,222.35,46.36,98.28
1162031.0,0.5928,0.0,0.7332,5.7183,-11.8525,-0.1594,222.27,46.33,98.18
1162050.0,0.546,0.0429,0.7293,26.1009,0.8083,4.2927,222.2,46.29,98.09
1162069.0,0.5226,0.1404,0.7566,36.6748,7.6953,9.7884,222.12,46.25,97.99
1162088.0,0.468,0.2145,0.7683,34.5183,11.7997,12.084,222.04,46.2,97.89
1162107.0,0.4485,0.2652,0.7839,28.7443,11.7997,4.7101,221.96,46.16,97.78
1162299.0,0.4407,0.1248,0.858,7.5965,7.6257,8.2579,221.14,45.86,96.63
1162318.0,0.4329,0.156,0.8463,5.0922,4.9127,9.2319,221.06,45.82,96.52
1162338.0,0.4251,0.1482,0.8424,-0.4035,2.7562,8.3275,220.97,45.79,96.39
1162357.0,0.4251,0.1014,0.8229,-3.673,1.4344,6.2406,220.88,45.75,96.27
1162376.0,0.4329,0.0663,0.8151,-3.9513,0.6692,5.5449,220.8,45.72,96.15
1162395.0,0.4173,0.0585,0.8112,-0.8904,-0.3047,5.8927,220.71,45.69,96.04
1162414.0,0.4329,0.0936,0.819,2.4487,-0.9308,4.7101,220.63,45.66,95.92
1162472.0,0.4524,0.0663,0.8385,2.24,5.2605,2.4145,220.37,45.57,95.57
1162496.0,0.4407,0.0936,0.8541,10.4487,9.991,0.6058,220.27,45.53,95.43
1162515.0,0.4251,0.1443,0.858,9.8226,9.991,1.0232,220.19,45.49,95.32
1162534.0,0.4056,0.1716,0.8658,-0.6122,7.8344,4.9188,220.1,45.46,95.2
1162667.0,0.4329,0.1248,0.8424,10.0313,-2.183,7.3536,219.51,45.22,94.37
1162686.0,0.4368,0.1482,0.8424,8.4313,-5.1047,8.2579,219.42,45.18,94.25
1162705.0,0.4446,0.1716,0.8346,2.9357,-7.4003,7.4927,219.33,45.14,94.13
1162724.0,0.468,0.1638,0.8307,-5.273,-6.6351,5.4753,219.25,45.1,94.01
1162743.0,0.4836,0.1248,0.8463,-8.6817,-3.0873,4.2232,219.16,45.06,93.89
1162762.0,0.4719,0.039,0.8307,-12.9948,-0.7221,3.7362,219.08,45.02,93.77
1162781.0,0.4563,0.0078,0.8229,-10.3513,2.8953,3.1797,219.0,44.99,93.65
1162820.0,0.4524,0.0663,0.8229,0.7791,6.9997,3.7362,218.84,44.93,93.42
1162839.0,0.4368,0.0819,0.8268,-1.1687,8.6692,4.5014,218.76,44.89,93.31
1162858.0,0.4251,0.0507,0.8268,-3.2557,8.5997,3.7362,218.68,44.86,93.19
1162877.0,0.4212,0.0468,0.8346,-3.3948,7.5562,2.9014,218.6,44.83,93.08
1162896.0,0.4251,0.039,0.8229,-3.3948,6.5127,2.9014,218.52,44.8,92.96
1162915.0,0.4095,0.0585,0.8307,-1.2383,4.704,4.2232,218.44,44.77,92.84
1162935.0,0.4173,0.0702,0.8424,-3.047,2.8257,3.8753,218.35,44.73,92.72
1162955.0,0.429,0.0585,0.8385,-5.8991,3.0344,2.2753,218.26,44.7,92.59
1162974.0,0.4251,0.0546,0.8346,-7.0817,4.5649,0.6753,218.18,44.67,92.47
1162993.0,0.4173,0.039,0.8307,-6.9426,5.7475,-1.5507,218.1,44.64,92.36
1163013.0,0.4173,0.0195,0.8307,-4.647,6.0257,-2.5247,218.02,44.61,92.23
1163032.0,0.4056,0.0312,0.8307,-2.6991,5.9562,-2.5942,217.93,44.58,92.12
1163051.0,0.39,0.0429,0.8385,-0.1252,5.3997,-2.316,217.85,44.55,92.0
1163070.0,0.39,0.0624,0.8541,1.753,3.104,-0.9247,217.77,44.52,91.88
1163089.0,0.3978,0.0585,0.8619,-0.0557,1.3649,0.3275,217.68,44.49,91.76
1163108.0,0.4173,0.0624,0.8658,-1.7252,0.0431,1.2319,217.6,44.46,91.64
1163127.0,0.4212,0.039,0.8502,-3.7426,0.0431,1.4406,217.52,44.43,91.52
1163146.0,0.4212,0.0195,0.8463,-1.9339,-0.0264,0.6058,217.43,44.4,91.4
1163165.0,0.4251,0.0156,0.8424,0.2226,-0.583,0.3971,217.35,44.37,91.29
1163184.0,0.4446,0.0273,0.8658,0.5009,-0.3743,1.4406,217.27,44.34,91.17
1163203.0,0.4407,0.0156,0.8385,3.1443,1.9214,1.5101,217.18,44.3,91.05
1163222.0,0.4524,0.0234,0.8424,5.5791,2.4779,2.8319,217.1,44.27,90.94
1163241.0,0.4485,0.0468,0.8463,6.4139,2.8257,4.4319,217.02,44.24,90.83
1163319.0,0.4368,0.0468,0.8541,0.4313,3.3127,0.8145,216.69,44.09,90.35
1163338.0,0.4212,0.0702,0.858,0.0139,1.9214,-0.1594,216.61,44.06,90.23
1163358.0,0.4212,0.0507,0.8541,-2.9774,0.6692,-0.6464,216.52,44.02,90.11
1163377.0,0.4212,0.0234,0.8385,-2.4209,-0.7917,-0.0899,216.44,43.99,89.99
1163396.0,0.429,0.0195,0.8346,-2.7687,-1.0699,0.884,216.35,43.96,89.87
1163415.0,0.4368,0.0156,0.8268,-2.073,-0.0264,0.8145,216.27,43.92,89.75
1163434.0,0.4407,0.0195,0.8151,0.2922,1.0866,1.6493,216.19,43.89,89.64
1163549.0,0.4368,0.0429,0.8658,8.5009,-2.3221,11.2493,215.69,43.66,88.93
1163568.0,0.4329,0.0546,0.8463,6.9704,-3.0873,9.9971,215.61,43.62,88.82
1163587.0,0.4329,0.039,0.8502,3.6313,-4.4786,8.1188,215.52,43.58,88.7
1163606.0,0.4407,0.0078,0.8424,0.4313,-4.409,6.5188,215.44,43.54,88.58
1163855.0,0.429,0.0351,0.8775,3.1443,4.704,2.8319,214.38,43.06,87.06
1163874.0,0.429,0.0156,0.8697,3.1443,4.4953,1.8579,214.3,43.03,86.94
1163893.0,0.429,0.0273,0.858,1.3357,3.591,1.6493,214.22,42.99,86.82
1163913.0,0.429,0.0117,0.8502,0.7096,2.617,0.884,214.14,42.95,86.7
1163970.0,0.4407,0.0312,0.8307,2.3096,-1.1395,-0.9942,213.89,42.84,86.35
1163989.0,0.4485,0.0117,0.8229,0.5009,-1.7656,-0.716,213.81,42.8,86.23
1164008.0,0.4602,0.0117,0.8268,0.9183,-1.4873,-0.8551,213.73,42.76,86.12
1164027.0,0.4563,0.0195,0.8268,2.1009,0.2518,-0.716,213.65,42.72,86.0
1164046.0,0.4524,0.0351,0.8229,3.0052,1.8518,-0.6464,213.57,42.68,85.88
1164065.0,0.4524,0.0429,0.8307,3.0052,2.5475,0.1884,213.49,42.63,85.77
1164084.0,0.4446,0.0351,0.8346,1.8922,2.8953,1.0232,213.41,42.59,85.65
1164103.0,0.4602,0.0429,0.8502,1.9617,2.9649,1.6493,213.34,42.55,85.54
1164122.0,0.4485,0.0351,0.8385,1.1965,2.8257,3.3884,213.26,42.51,85.42
1164141.0,0.4446,0.0273,0.8424,1.3357,1.9214,4.9188,213.17,42.46,85.3
1164161.0,0.4446,0.0156,0.8463,1.8922,-0.0264,6.8666,213.09,42.42,85.18
1164180.0,0.4563,0.0234,0.8346,2.7965,-1.0699,9.0927,213.01,42.38,85.06
1164200.0,0.4485,0.0195,0.8229,3.7704,-2.6699,9.371,212.93,42.33,84.94
1164219.0,0.4641,0.0273,0.8229,3.6313,-3.5743,7.771,212.85,42.28,84.83
1164238.0,0.4524,0.0195,0.8112,2.8661,-3.296,6.0319,212.77,42.24,84.71
1164258.0,0.4524,0.0195,0.8073,1.4748,-3.2264,5.4058,212.68,42.19,84.59
1164277.0,0.4641,0.0,0.819,0.0835,-1.4873,5.1275,212.6,42.15,84.47
1164296.0,0.4758,-0.0039,0.8268,1.753,0.9475,4.571,212.52,42.1,84.36
1164315.0,0.4719,0.0039,0.8385,3.9791,4.9127,4.084,212.45,42.06,84.24
1164393.0,0.4446,0.0195,0.858,-1.0991,5.9562,-2.1073,212.13,41.88,83.77
1164412.0,0.4446,-0.0039,0.8502,0.0835,2.9649,-2.3855,212.05,41.84,83.65
1164431.0,0.4446,0.0078,0.8385,0.7791,0.3214,-1.6203,211.97,41.8,83.53
1164450.0,0.4446,0.0195,0.8385,0.5704,-0.7221,-0.716,211.89,41.76,83.41
1164469.0,0.4563,0.0156,0.8385,0.4313,-2.183,-0.229,211.81,41.72,83.3
1164488.0,0.4602,0.0156,0.8268,0.4313,-2.6003,0.9536,211.73,41.67,83.18
1164512.0,0.4602,0.0117,0.819,0.0139,-0.7917,2.4145,211.63,41.61,83.03
1164531.0,0.4563,0.0,0.819,0.4313,0.9475,3.2493,211.55,41.57,82.91
1164569.0,0.4524,0.0039,0.8112,0.9183,2.617,3.1797,211.4,41.48,82.68
1164645.0,0.4602,0.0,0.8502,3.2139,4.0779,1.6493,211.09,41.3,82.22
1164703.0,0.4563,0.0039,0.8268,0.7096,0.8779,1.0232,210.86,41.16,81.87
1164722.0,0.4563,-0.0078,0.8268,1.127,0.6692,1.0927,210.78,41.11,81.75
